SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Bennett Academy Venture Site,charter,1535 W DUNLAP AVE,PHOENIX,MARICOPA,85021,n,,22,68,13.6,82,68,13.6,91,77,13.6,91,82,13.6,96,,13.6,100,13.6,0,0
Benson Unified School District,public,360 S PATAGONIA ST,BENSON,COCHISE,85602,y,rn,89,92,6.7,99,92,6.7,100,92,7.9,100,93,6.7,100,,7.9,100,0,0,7.9
Bernard Black Elementary,public,6550 S 27TH AVE,PHOENIX,MARICOPA,85041,y,rn,87,97,2.3,99,97,2.3,100,98,2.3,100,98,2.3,100,,0,100,2.3,0,0
Bethany Christian School,private,6304 S PRICE RD,TEMPE,MARICOPA,85283,y,rn,22,73,27.3,100,73,27.3,100,73,27.3,100,73,27.3,100,,22.7,100,18.2,0,18.2
Bicentennial South,public,7240 W COLTER ST,GLENDALE,MARICOPA,85303,y,,132,97,0,97,97,0,97,100,0,100,99,0,99,,.8,100,.8,.8,0
Big Park Community School,public,25 W SADDLEHORN CT,SEDONA,YAVAPAI,86351,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Biltmore Prep,public,4601 N 34TH ST,PHOENIX,MARICOPA,85018,y,lpn,95,96,4.2,100,96,4.2,100,96,4.2,100,96,4.2,100,,3.2,100,4.2,0,0
Black Mountain Elementary School,public,33016 N 60TH ST,CAVE CREEK,MARICOPA,85327,y,rn,51,88,11.8,100,88,11.8,100,88,11.8,100,82,17.6,100,,3.9,100,17.6,0,5.9
Black Mountain Elementary School,public,3404 N SANTA MARIA RD,GOLDEN VALLEY,MOHAVE,86413,y,lpn,47,89,8.5,98,89,8.5,98,89,8.5,98,87,10.6,98,,8.5,98,8.5,0,8.5
Blackwater Community School,charter,3652 E BLACKWATER SCHOOL RD,COOLIDGE,PINAL,85128,n,,67,97,1.5,99,97,1.5,100,99,1.5,100,100,0,100,,1.5,100,1.5,0,0
Blake Primary School,public,701 S NAVAJO AVE,PARKER,LA PAZ,85344,n,,121,97,1.7,98,97,1.7,98,98,1.7,100,98,1.7,99,,1.7,101,1.7,0,0
Blenman Elementary School,public,1695 N COUNTRY CLUB RD,TUCSON,PIMA,85716,y,rn,53,93,0,93,93,0,100,100,0,100,98,1.9,100,,0,100,0,1.9,0
Blessed Sacrament Kindergarten And Preschool,private,11300 N 64TH ST,SCOTTSDALE,MARICOPA,85254,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Bloom,public,8310 E PIMA ST,TUCSON,PIMA,85715,n,,64,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Blue Ridge Elementary,public,1200 W WHITE MOUNTAIN BLVD,LAKESIDE,NAVAJO,85929,n,,128,81,2.3,84,81,2.3,84,81,2.3,84,98,2.3,100,,0,100,2.3,0,0
Bonillas Elementary Basic Curriculum Magn,public,4757 E WINSETT ST,TUCSON,PIMA,85711,y,rn,55,96,0,96,96,1.8,96,96,0,96,98,0,98,,0,100,0,1.8,0
Bonita Elementary School,public,18008 S FORT GRANT RD,WILLCOX,GRAHAM,85643,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Bonnie Brennan School,public,100 COCHISE DR,WINSLOW,NAVAJO,86047,n,,153,98,1.3,99,98,.7,100,99,.7,100,99,.7,100,,.7,100,1.3,0,.7
Booth-fickett Math/science Magnet School,public,450 S MONTEGO DR,TUCSON,PIMA,85710,y,rn,43,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Borman Elementary School,public,6630 E LIGHTNING DR,TUCSON,PIMA,85708,y,rn,101,97,2,99,97,0,97,97,0,97,97,0,97,,0,97,2,0,0
Borton Magnet Elementary,public,700 E 22ND ST,TUCSON,PIMA,85713,y,rn,72,100,0,100,100,0,100,100,0,100,97,2.8,100,,2.8,100,2.8,0,0
Boulder Creek Elementary,public,8045 E PORTOBELLO AVE,MESA,MARICOPA,85212,y,rn,78,92,3.8,96,92,5.1,99,95,3.8,99,95,5.1,100,,5.1,100,5.1,0,5.1
Boulder Creek Elementary School,public,22801 N 22ND ST,PHOENIX,MARICOPA,85024,y,rn,118,94,5.9,100,94,5.1,100,95,5.1,100,93,6.8,100,,5.1,100,5.1,0,5.1
Bouse Elementary School District 26,public,44031 E BOUSE AVE,BOUSE,LA PAZ,85325,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Bowie Elementary School,public,315 W 5TH ST,BOWIE,COCHISE,85605,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Bret A. Tarver,public,4308 N 51ST AVE STE 102,PHOENIX,MARICOPA,85031,y,lpn,97,94,3.1,97,94,3.1,99,97,3.1,100,99,1,100,,0,100,3.1,0,3.1
Bridges Elementary,public,5205 S SOBOBA ST,GILBERT,MARICOPA,85298,n,,73,99,1.4,100,99,2.7,100,97,2.7,100,99,1.4,100,,1.4,100,2.7,0,1.4
Bridges Preschool And Kindergarten,private,7570 S WILLOW DR,TEMPE,MARICOPA,85283,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Bright Beginnings School #1,charter,400 N ANDERSEN BLVD,CHANDLER,MARICOPA,85224,n,,35,94,5.7,100,94,5.7,100,89,11.4,100,91,8.6,100,,8.6,100,11.4,0,5.7
Broadmor Elementary School,public,311 E AEPLI DR,TEMPE,MARICOPA,85282,y,rn,119,98,2.5,100,98,2.5,100,98,2.5,100,98,2.5,100,,1.7,100,3.4,0,.8
Brunson-lee Elementary,public,1350 N 48TH ST,PHOENIX,MARICOPA,85008,y,rn,69,97,2.9,100,97,2.9,100,97,2.9,100,97,2.9,100,,2.9,100,2.9,0,0
Buckeye Primary School,public,210 S 6TH ST,BUCKEYE,MARICOPA,85326,y,lpn,75,96,4,100,96,2.7,100,96,4,100,99,1.3,100,,1.3,100,4,0,0
Burk Elementary School,public,545 N BURK ST,GILBERT,MARICOPA,85234,y,rn,40,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Burke Basic School,charter,131 E SOUTHERN AVE,MESA,MARICOPA,85210,y,lpn,141,97,0,97,97,0,97,97,0,97,99,0,99,,0,100,0,0,0
Butterfield Elementary School,public,43800 W HONEYCUTT RD,MARICOPA,PINAL,85239,y,rn,107,86,10.3,96,86,3.7,92,88,4.7,93,89,7.5,96,,3.7,98,3.7,0,3.7
Butterfield Elementary School,public,3400 W MASSINGALE RD,TUCSON,PIMA,85741,n,,63,98,0,98,98,0,98,97,0,97,98,0,98,,0,98,0,0,0
C E Rose Elementary School,public,710 W MICHIGAN ST,TUCSON,PIMA,85714,y,rn,95,99,1.1,100,99,1.1,99,98,1.1,99,100,0,100,,0,100,1.1,0,0
C J Jorgensen School,public,1701 W ROESER RD,PHOENIX,MARICOPA,85041,y,lpn,51,98,2,100,98,2,100,100,0,100,98,2,100,,2,100,2,0,2
C.i Waggoner,public,1050 E CARVER RD,TEMPE,MARICOPA,85284,n,,74,92,8.1,100,92,6.8,100,92,8.1,100,99,1.4,100,,0,100,9.5,0,1.4
C.u.s.d. #24 - Tsaile Public School,public,HWY 12 and HWY 64,CHINLE,APACHE,86556,n,,43,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
C.w. Mcgraw,public,2345 S ARIZONA AVE,YUMA,YUMA,85364,n,,100,97,0,97,97,0,99,100,0,100,97,0,97,,0,99,0,0,0
Cactus View Elementary,public,17602 N CENTRAL AVE,PHOENIX,MARICOPA,85022,y,rn,78,100,0,100,100,2.6,100,96,3.8,100,99,1.3,100,,0,100,3.8,0,3.8
Cactus Wren Elementary,public,9650 N 39TH AVE,PHOENIX,MARICOPA,85051,n,,47,98,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,,2.1,100,2.1,0,2.1
Calabasas Middle School,public,131 CAMINO MARICOPA,RIO RICO,SANTA CRUZ,85648,y,rn,60,100,0,100,100,0,98,100,0,100,100,0,100,,0,100,0,0,0
Calibre,charter,15688 W ACOMA DR,SURPRISE,MARICOPA,85379,n,,60,93,6.7,100,93,6.7,100,93,6.7,100,93,6.7,100,,6.7,100,6.7,0,0
Calvary Chapel Christian School,private,8725 E SPEEDWAY BLVD,TUCSON,PIMA,85710,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Calvary Christian Academy,private,1605 MCCULLOCH BLVD S,LAKE HAVASU CITY,MOHAVE,86406,n,,26,96,3.8,100,96,3.8,100,85,3.8,89,96,3.8,100,,3.8,100,3.8,0,3.8
Cambridge Academy - Mesa Campus,charter,9412 E BROWN RD,MESA,MARICOPA,85207,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Cambridge Academy - Queen Creek,charter,20365 E OCOTILLO RD,MESA,MARICOPA,85207,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Camelback Academy,charter,7634 W CAMELBACK RD,GLENDALE,MARICOPA,85303,n,,54,96,0,96,96,0,98,94,0,94,98,0,98,,0,100,0,0,0
Camelback Desert School,private,9606 E KALIL DR,SCOTTSDALE,MARICOPA,85260,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Camino Montessori - Charter,charter,44301 W MARICOPA CASA GRANDE HWY,MARICOPA,PINAL,85138,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Camp Verde Elementary School,public,200 CAMP LINCOLN RD,CAMP VERDE,YAVAPAI,86322,n,,100,81,18,99,81,17,100,81,18,99,86,14,100,,14,100,18,0,13
Camp Verde United Christian School,private,903 W FINNIE FLAT RD,CAMP VERDE,YAVAPAI,86322,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Campo Bello Elementary,public,2 650 E CONTENTION MINE ROAD,PHOENIX,MARICOPA,85032,y,rn,51,96,3.9,100,96,2,100,96,3.9,100,96,3.9,100,,0,100,2,2,2
Candeo Schools,charter,9965 W CALLE LEJOS,PEORIA,MARICOPA,85383,n,,77,86,9.1,95,86,9.1,95,86,9.1,95,84,10.4,95,,10.4,99,9.1,1.3,9.1
Canon School,public,18800 E SCHOOL HOUSE RD,BLACK CANYON CITY,YAVAPAI,85324,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Canyon Breeze Elementary,public,11675 W ENCANTO BLVD,AVONDALE,MARICOPA,85392,n,,75,95,0,95,95,0,97,97,0,97,96,0,96,,0,96,1.3,0,0
Canyon De Chelly Elementary School,public,HWY 191,CHINLE,APACHE,86503,y,,58,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Canyon Elementary,public,5490 W PARADISE LN,GLENDALE,MARICOPA,85306,y,rn,28,93,3.6,96,93,3.6,100,96,3.6,100,100,0,100,,0,100,3.6,0,0
Canyon Pointe Academy,charter,4941 W UNION HILLS DR,GLENDALE,MARICOPA,85308,n,,44,80,20.5,100,80,20.5,100,80,20.5,100,80,20.5,100,,13.6,100,20.5,0,0
Canyon Ridge Elementary,public,17359 W SURPRISE FARMS LOOP,SURPRISE,MARICOPA,85388,y,rn,83,93,6,99,93,6,99,93,6,99,95,3.6,99,,2.4,100,4.8,2.4,2.4
Canyon Rim Elementary,public,3045 S CANYON RIM,MESA,MARICOPA,85212,y,rn,102,93,6.9,100,93,9.8,99,91,8.8,100,93,6.9,100,,6.9,100,9.8,0,6.9
Canyon View Elementary School,public,5725 N SABINO CANYON RD,TUCSON,PIMA,85750,y,rn,53,98,1.9,100,98,1.9,100,98,1.9,100,98,1.9,100,,1.9,100,1.9,1.9,0
Capitol Elementary School,public,330 N 16TH AVE,PHOENIX,MARICOPA,85007,y,rn,66,97,0,97,97,0,100,100,0,100,100,0,100,,0,100,0,0,0
Carden Christian Academy Center,private,2727 N SWAN RD,TUCSON,PIMA,85712,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Carden Of Tucson,charter,5260 N ROYAL PALM DR,TUCSON,PIMA,85705,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Career Success - Sage Campus,charter,3120 N 32ND ST,PHOENIX,MARICOPA,85018,n,,37,97,2.7,100,97,5.4,100,97,2.7,100,95,5.4,100,,0,100,5.4,0,0
Carmichael Elementary School,public,701 NE CARMICHAEL AVE,SIERRA VISTA,COCHISE,85635,y,rn,47,92,8.5,100,92,8.5,100,89,10.6,100,94,6.4,100,,0,100,6.4,2.1,0
Carminati Elementary School,public,4001 S MCALLISTER AVE,TEMPE,MARICOPA,85282,y,rn,65,95,3.1,99,95,3.1,99,97,3.1,100,97,3.1,100,,3.1,100,3.1,0,3.1
Carol G. Peck Elementary School,public,5810 N 49TH AVE,GLENDALE,MARICOPA,85301,n,,148,98,0,98,98,0,98,99,.7,99,99,0,99,,1.4,100,2,0,0
Carol Rae Ranch Elementary,public,3777 E HOUSTON AVE,GILBERT,MARICOPA,85234,y,rn,89,93,5.6,99,93,5.6,99,94,5.6,100,93,6.7,100,,6.7,100,6.7,0,5.6
Carrillo Intermediate Magnet School,public,440 S MAIN AVE,TUCSON,PIMA,85701,y,,49,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Cartwright Elementary School,public,5833 W THOMAS RD,PHOENIX,MARICOPA,85031,y,lpn,69,99,1.4,100,99,0,100,100,0,100,100,0,100,,0,99,1.4,0,0
Casa Academy,charter,1500 W MARYLAND AVE,PHOENIX,MARICOPA,85015,n,,63,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Casa Blanca Community School,charter,3455 W. CASA BLANCA ROD,BAPCHULE,PINAL,85121,y,rn,50,96,0,96,96,0,100,100,0,100,100,0,100,,0,100,0,0,0
Casa Ninos Montessori - East Campus,private,8655 E BROADWAY BLVD,TUCSON,PIMA,85710,y,rn,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Castlehill Country Day School Kinderarten,private,3225 N CRAYCROFT RD,TUCSON,PIMA,85712,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Catalina Ventura School,public,6331 N 39TH AVE,PHOENIX,MARICOPA,85019,y,rn,93,98,0,98,98,0,100,100,0,100,100,0,100,,0,100,0,0,0
Caurus Academy,charter,41900 N 42ND AVE,ANTHEM,MARICOPA,85086,n,,45,69,8.9,78,69,8.9,78,69,8.9,78,76,8.9,84,,8.9,87,8.9,0,8.9
Cave Creek Montessori School,private,29209 N 56TH ST,CAVE CREEK,MARICOPA,85331,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Cavett Elementary School,public,2120 E NACO VIS,TUCSON,PIMA,85713,y,rn,57,98,0,98,98,0,97,98,0,98,98,0,98,,0,100,0,0,0
Cedar Hills School,public,9501 E NELLIE DR,KINGMAN,MOHAVE,86401,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Centennial Elementary,public,3507 S RANCH HOUSE PKWY,GILBERT,MARICOPA,85297,n,,105,97,2.9,100,97,3.8,100,96,3.8,100,96,3.8,100,,2.9,100,3.8,0,3.8
Centennial Elementary School,public,2200 W WETMORE RD,TUCSON,PIMA,85705,n,,58,98,1.7,100,98,1.7,100,98,1.7,100,98,1.7,100,,1.7,100,1.7,0,1.7
Center For Academic Success,charter,900 CARMELITA DR,SIERRA VISTA,COCHISE,85635,n,,47,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Center For Educational Excellence,charter,1700 E ELLIOT RD,TEMPE,MARICOPA,85284,n,,38,95,5.3,100,95,5.3,100,95,5.3,100,95,5.3,100,,5.3,100,5.3,0,5.3
Centerra Mirage Elementary,public,15151 W CENTERRA DR S,GOODYEAR,MARICOPA,85338,y,lpn,42,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Cerbat Elementary,public,2689 E JAGERSON AVE,KINGMAN,MOHAVE,86409,y,rn,107,92,8.4,100,92,9.3,100,89,11.2,100,93,7.5,100,,2.8,100,12.1,0,.9
Cesar Chavez Elementary,public,1130 N 10TH AVE,SAN LUIS,YUMA,85349,y,,95,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Cesar Chavez Elementary School,public,4001 S 3RD ST,PHOENIX,MARICOPA,85040,y,lpn,55,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Challenge Charter School,charter,5801 W GREENBRIAR DR,GLENDALE,MARICOPA,85308,n,,92,88,12,100,88,13,100,88,12,100,90,9.8,100,,9.8,100,13,0,6.5
Challenger Basic School,charter,1315 N GREENFIELD RD,GILBERT,MARICOPA,85234,n,,49,90,10.2,100,90,10.2,100,88,12.2,100,88,12.2,100,,8.2,100,12.2,0,8.2
Challenger Elementary School,public,901 E CALLE MAYER,NOGALES,SANTA CRUZ,85621,y,rn,86,99,0,99,99,0,100,100,0,100,100,0,100,,0,100,0,0,0
Champion Schools,charter,250 S MCQUEEN RD,CHANDLER,MARICOPA,85225,n,,64,81,6.3,88,81,6.3,89,81,6.3,88,88,6.3,94,,6.3,95,6.3,0,4.7
Champion Schools_correct Data,charter,7900 S JESSE OWENS PKWY,PHOENIX,MARICOPA,85042,n,,66,74,9.1,83,74,9.1,83,74,9.1,83,74,9.1,83,,9.1,83,9.1,0,9.1
Chandler Christian Academy2,private,19620 S MCQUEEN RD,CHANDLER,MARICOPA,85286,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Chandler Traditional Academy - Freedom,public,6040 S JOSLYN LN,GILBERT,MARICOPA,85298,n,,92,94,6.5,100,94,7.6,100,92,7.6,100,94,5.4,99,,5.4,100,7.6,0,7.6
Chandler Traditional Academy - Goodman Ca,public,2600 W KNOX RD,CHANDLER,MARICOPA,85224,n,,122,94,5.7,100,94,4.9,100,93,6.6,100,95,4.9,100,,2.5,100,9.8,0,2.5
Chandler Traditional Academy - Independen,public,1405 W LAKE DR,SUN LAKES,MARICOPA,85248,y,rn,122,98,1.6,100,98,2.5,100,98,1.6,100,98,1.6,100,,.8,100,3.3,0,.8
Chandler Traditional Academy - Liberty Ca,public,550 N EMMETT DR,CHANDLER,MARICOPA,85225,n,,120,98,1.7,100,98,1.7,100,98,1.7,100,97,3.3,100,,2.5,100,4.2,0,.8
Chaparral Elementary School,public,3380 E FRYE RD,GILBERT,MARICOPA,85295,n,,147,93,4.8,97,93,5.4,99,94,5.4,99,92,6.8,99,,4.1,100,8.8,0,4.8
Chaparral Elementary School,public,3808 W JOAN D`ARC,PHOENIX,MARICOPA,85029,n,,80,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Charles W Harris Elementary School,public,2252 N 55TH AVE,PHOENIX,MARICOPA,85035,y,rn,112,97,0,97,97,0,99,97,0,97,99,0,99,,0,100,0,0,0
Charles W Sechrist Elementary School,public,2230 N FORT VALLEY RD,FLAGSTAFF,COCONINO,86001,y,,85,93,7.1,100,93,8.2,100,94,5.9,100,94,5.9,100,,4.7,100,9.4,0,0
Charlotte Patterson Elementary,public,7520 S. ADORA BVLD.,GILBERT,MARICOPA,85298,n,,149,94,6,100,94,5.4,100,93,6.7,100,94,6,100,,4,100,8.1,.7,3.4
Cheatham Elementary School,public,4725 W SOUTH MOUNTAIN RD,LAVEEN,MARICOPA,85339,y,rn,80,95,0,95,95,0,98,99,0,99,96,0,96,,0,100,0,0,0
Cheyenne Elementary,public,11806 N 87TH AVE,PEORIA,MARICOPA,85345,y,rn,65,99,1.5,100,99,1.5,100,97,1.5,99,99,1.5,100,,1.5,100,1.5,0,1.5
Cheyenne Traditional Elementary School,public,13636 N 100TH ST,SCOTTSDALE,MARICOPA,85260,y,rn,93,96,4.3,100,96,4.3,100,95,5.4,100,96,4.3,100,,4.3,100,6.5,1.1,3.2
Children First Leadership Academy,charter,1648 S 16TH ST,PHOENIX,MARICOPA,85034,y,rn,24,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Children Reaching For The Sky Preparatory,charter,1844 S ALVERNON WAY,TUCSON,PIMA,85711,n,,38,97,2.6,100,97,2.6,100,97,2.6,100,97,2.6,100,,2.6,100,2.6,0,0
Chinle Boarding School,public,2600 LAKEVIEW DRIVE,MANY FARMS,APACHE,86538,n,,27,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Chinle Elementary School,public,HWY 191 AND NAVAJO ROUTE 7,CHINLE,APACHE,86503,y,rn,64,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Cholla Elementary School,public,1180 E KORTSEN RD,CASA GRANDE,PINAL,85222,y,rn,72,97,1.4,99,97,1.4,99,97,1.4,99,97,1.4,99,,1.4,99,1.4,0,1.4
Christ Church School,private,4015 E LINCOLN DR,PARADISE VALLEY,MARICOPA,85253,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Christ Lutheran School,private,3901 E INDIAN SCHOOL RD,PHOENIX,MARICOPA,85018,y,rn,38,90,10.5,100,90,7.9,100,82,15.8,97,84,15.8,100,,5.3,100,18.4,0,5.3
Christ The King Catholic Elementary School,private,1551 E DANA AVE,MESA,MARICOPA,85204,y,rn,29,97,3.4,100,97,3.4,100,97,3.4,100,93,6.9,100,,6.9,100,6.9,0,0
Christ's Greenfield Lutheran School,private,425 N GREENFIELD RD,GILBERT,MARICOPA,85234,n,,40,90,10,100,90,10,100,93,7.5,100,93,7.5,100,,7.5,100,10,0,7.5
Christian Academy Of Prescott,private,148 S MARINA ST,PRESCOTT,YAVAPAI,86303,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Cimarron Springs Elementary School,public,17032 W SURPRISE FARMS LOOP S,SURPRISE,MARICOPA,85388,y,lpn,95,98,2.1,100,98,2.1,100,97,2.1,99,98,2.1,100,,2.1,100,2.1,0,2.1
Circle Cross Ranch K-8 School,public,35900 N CHARBRAY,QUEEN CREEK,MARICOPA,85242,n,,82,88,12.2,100,88,12.2,95,84,11,95,89,11,100,,8.5,100,7.3,4.9,7.3
Civano Community School,public,10625 E DREXEL RD,TUCSON,PIMA,85747,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Clarkdale-jerome Elementary School,public,1615 MAIN ST,CLARKDALE,YAVAPAI,86324,n,,31,77,0,77,77,0,77,84,0,84,87,0,87,,0,97,0,0,0
Clawson School,public,1235 E 7TH ST,DOUGLAS,COCHISE,85607,y,rn,50,100,0,100,100,0,100,98,0,98,100,0,100,,0,98,0,0,0
Cloves Campbell Elementary School,public,2624 E SOUTH MOUNTAIN AVE,PHOENIX,MARICOPA,85042,n,,44,98,2.3,100,98,2.3,100,98,2.3,100,98,2.3,100,,2.3,100,2.3,0,0
Cochise Elementary School,public,9451 N 84TH ST,SCOTTSDALE,MARICOPA,85258,y,rn,72,88,12.5,100,88,13.9,100,88,12.5,100,85,15.3,100,,13.9,100,15.3,0,8.3
Cochise Elementary School,public,5025 BOWIE AVE,COCHISE,COCHISE,85606,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Cochise Sda Christian School,private,4162 S. NACO HIGHWAY,BISBEE,COCHISE,85603,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Colegio Petite,charter,850 N MORLEY AVE,NOGALES,SANTA CRUZ,85621,n,,24,67,0,67,67,0,58,63,0,63,96,0,96,,0,83,0,0,0
Collier Elementary,public,350 S 118TH AVE,AVONDALE,MARICOPA,85323,y,rn,95,87,3.2,91,87,2.1,97,90,3.2,93,97,2.1,99,,3.2,100,3.2,0,3.2
Collier Elementary School,public,3900 N BEAR CANYON RD,TUCSON,PIMA,85749,y,rn,29,86,0,86,86,0,83,90,0,90,97,0,97,,0,97,0,0,0
Colonel Johnston Elementary School,public,47121 H AVENUE,FORT HUACHUCA,COCHISE,85613,y,rn,109,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Combs Traditional School,public,37327 N GANTZEL RD,SAN TAN VALLEY,PINAL,85240,y,rn,37,95,5.4,100,95,5.4,100,92,8.1,100,92,8.1,100,,10.8,100,10.8,0,2.7
Concho Elementary School,public,HWY 61 AND CINDER RD/6 COUNTY RD 5101,CONCHO,APACHE,85924,y,,23,70,26.1,96,70,26.1,83,52,26.1,78,74,26.1,100,,26.1,96,26.1,0,0
Congregation Anshei Israel Esther B Feldman Preschool/kindergarten,private,5550 E 5TH ST,TUCSON,PIMA,85711,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Congress Elementary School,public,26400 S TENDERFOOT HILL RD,CONGRESS,YAVAPAI,85332,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Constitution Elementary School,public,18440 N 15TH AVE,PHOENIX,MARICOPA,85023,y,rn,91,100,0,100,100,0,100,100,0,100,99,0,99,,0,100,0,0,0
Continental Elementary School,public,1991 E WHITEHOUSE CANYON RD,GREEN VALLEY,PIMA,85614,y,rn,59,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
