SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HIB,PCT_EXEMPT_HIB,PCT_COMPLIANCE_HIB,PCT_IMMUNE_HEPA,PCT_EXEMPT_HEPA,PCT_COMPLIANCE_HEPA,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
GREAT BEGINNINGS PRESCHOOL # 7,N/A,17230 NORTH 59TH AVENUE,GLENDALE,Maricopa,85308,N/A,,56,91.1,-,N/A,92.9,-,N/A,94.6,-,N/A,91.1,-,N/A,89.3,-,N/A,94.6,-,N/A,92.9,-,N/A,10.7,0,N/A
"GREAT BEGINNINGS PRESCHOOLS INC., #5",N/A,7569 WEST GREENWAY ROAD,PEORIA,Maricopa,85381,N/A,,57,91.2,-,N/A,98.2,-,N/A,98.2,-,N/A,98.2,-,N/A,93,-,N/A,94.7,-,N/A,98.2,-,N/A,1.8,0,N/A
GREAT EXPLORERS,N/A,15637 NORTH HOLLYHOCK STREET,SURPRISE,Maricopa,85374,N/A,,24,91.7,-,N/A,95.8,-,N/A,95.8,-,N/A,95.8,-,N/A,87.5,-,N/A,95.8,-,N/A,95.8,-,N/A,4.2,4.2,N/A
GREAT START PRESCHOOL & DAYCARE,N/A,13439 SOUTH VAL VISTA DRIVE,GILBERT,Maricopa,85296,N/A,,58,89.7,-,N/A,89.7,-,N/A,86.2,-,N/A,89.7,-,N/A,67.2,-,N/A,87.9,-,N/A,87.9,-,N/A,5.2,5.2,N/A
GREATER PHX URBAN LEAGUE HEADSTART AGENCY,N/A,3851 W. WEIR AVE,Phoenix,Maricopa,85041,N/A,,379,98.9,-,N/A,100,-,N/A,100,-,N/A,98.4,-,N/A,98.4,-,N/A,99.2,-,N/A,100,-,N/A,0,0,N/A
GREENBRIER ELEMENTARY PRESCHOOL,N/A,6150 WEST GREENBRIAR DRIVE,GLENDALE,Maricopa,85308,N/A,,49,93.9,-,N/A,98,-,N/A,95.9,-,N/A,98,-,N/A,95.9,-,N/A,98,-,N/A,93.9,-,N/A,2,0,N/A
GREENFIELD ELEM AMANECER PRESCHOOL,N/A,2550 EAST ELLIOT ROAD,GILBERT,Maricopa,85234,N/A,,30,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,96.7,-,N/A,100,-,N/A,100,-,N/A,3.3,0,N/A
GREENHOUSE MONTESSORI PRESCHOOL & TODDLER CENTER,N/A,505 SOUTH GILBERT ROAD,GILBERT,Maricopa,85296,N/A,,58,86.2,-,N/A,89.7,-,N/A,86.2,-,N/A,89.7,-,N/A,72.4,-,N/A,89.7,-,N/A,82.8,-,N/A,10.3,0,N/A
GUADALUPE CDC,N/A,9401 Avenida Del Yaqui,Guadalupe,Maricopa,85283,N/A,,34,100,-,N/A,100,-,N/A,100,-,N/A,97.1,-,N/A,100,-,N/A,100,-,N/A,97.1,-,N/A,0,0,N/A
GUARDIAN ANGELS PRESCHOOL DAYCARE L L C,N/A,10720 WEST INDIAN SCHOOL SUITE 45,PHOENIX,Maricopa,85037,N/A,,30,66.7,-,N/A,86.7,-,N/A,86.7,-,N/A,76.7,-,N/A,63.3,-,N/A,80,-,N/A,86.7,-,N/A,6.7,0,N/A
GUERRERO,N/A,463 S Alma Schoo Rd,MESA,Maricopa,85210,N/A,,32,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Globe Head Start,N/A,160 Murphy St,Globe,Gila,85501,N/A,,33,100,-,N/A,100,-,N/A,100,-,N/A,93.9,-,N/A,84.8,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
God's World,N/A,3950 N Valorie Dr.,Prescott Valley,Yavapai,86314,N/A,,111,87.4,-,N/A,91,-,N/A,91,-,N/A,91.9,-,N/A,51.4,-,N/A,91,-,N/A,90.1,-,N/A,7.2,0,N/A
Grace Lutheran Preschool,N/A,2101 Harrison ,Kingman,Mohave,86401,N/A,,61,95.1,-,N/A,95.1,-,N/A,95.1,-,N/A,91.8,-,N/A,82,-,N/A,95.1,-,N/A,95.1,-,N/A,4.9,0,N/A
Grace Neal Preschool & Learning Center,N/A,1730 Kino Ave,Kingman,Mohave,86409,N/A,,80,97.5,-,N/A,98.8,-,N/A,97.5,-,N/A,95,-,N/A,67.5,-,N/A,98.8,-,N/A,97.5,-,N/A,2.5,0,N/A
Grace Pointe Christian Academy,N/A,5455 S. Westover,Tucson,Pima,85746,N/A,,39,97.4,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,82.1,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Grandpa's Farm Christian Child Care,N/A,7117 E. Addis Ave.,Prescott Valley,Yavapai,86314,N/A,,39,79.5,-,N/A,84.6,-,N/A,87.2,-,N/A,79.5,-,N/A,43.6,-,N/A,84.6,-,N/A,87.2,-,N/A,7.7,5.1,N/A
Great Beginnings Migrant Preschool,N/A,930 South Ave. C,Yuma,Yuma,85364,N/A,,57,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,84.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Growing Kids Preschool at Life Pointe Chruch,N/A,10100 E. Hwy 69,Prescott Valley,Yavapai,86314,N/A,,60,85,-,N/A,85,-,N/A,85,-,N/A,85,-,N/A,71.7,-,N/A,86.7,-,N/A,81.7,-,N/A,15,3.3,N/A
Guiding Light Christian Education Center,N/A,220 Mescal Ln.,Lake Havasu City,Mohave,86403,N/A,,58,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,70.7,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
H.U.S.D.#3 - Indian Wells Preschool,N/A,PO Box 640,Holbrook,Navajo,86025,N/A,,42,100,-,N/A,100,-,N/A,100,-,N/A,90.5,-,N/A,85.7,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
HALEY ELEM PRESCHOOL ,N/A,3401 S LAYTON LAKES BLVD,CHANDLER,Maricopa,85286,N/A,,83,95.2,-,N/A,95.2,-,N/A,95.2,-,N/A,94,-,N/A,91.6,-,N/A,95.2,-,N/A,95.2,-,N/A,6,0,N/A
HAMILTON HEADSTART,N/A,"130 N Hamilton, #26",Chandler,Maricopa,85225,N/A,,31,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,96.8,-,N/A,100,-,N/A,96.8,-,N/A,0,0,N/A
HANCOCK ELEM COMMUNITY PRESCHOOL ,N/A,2425 S PLEASANT DR,CHANDLER,Maricopa,85286,N/A,,44,97.7,-,N/A,97.7,-,N/A,97.7,-,N/A,97.7,-,N/A,93.2,-,N/A,97.7,-,N/A,97.7,-,N/A,4.5,0,N/A
HAPPY DAYZ LEARNING CENTER,N/A,13033 NORTH 35TH AVENUE,PHOENIX,Maricopa,85029,N/A,,49,77.6,-,N/A,93.9,-,N/A,93.9,-,N/A,87.8,-,N/A,63.3,-,N/A,89.8,-,N/A,91.8,-,N/A,0,0,N/A
HAPPY DAYZ LEARNING CENTER I I,N/A,9202 NORTH 35TH AVENUE,PHOENIX,Maricopa,85051,N/A,,36,77.8,-,N/A,83.3,-,N/A,94.4,-,N/A,88.9,-,N/A,69.4,-,N/A,83.3,-,N/A,91.7,-,N/A,0,0,N/A
HARTFORD SYLVIA ENCINAS ELEM PRESCHOOL,N/A,700 N HARTFORD ST,CHANDLER,Maricopa,85225,N/A,,72,98.6,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,98.6,-,N/A,100,-,N/A,98.6,-,N/A,0,0,N/A
HARVEST KIDZ CHURCH PRESCHOOL,N/A,8340 WEST NORTHERN AVENUE,GLENDALE,Maricopa,85305,N/A,,37,94.6,-,N/A,97.3,-,N/A,94.6,-,N/A,97.3,-,N/A,89.2,-,N/A,97.3,-,N/A,97.3,-,N/A,2.7,0,N/A
HAWTHORNE - KIDS CORNER - M E L P,N/A,630 NORTH HUNT DRIVE,MESA,Maricopa,85203,N/A,,33,93.9,-,N/A,93.9,-,N/A,93.9,-,N/A,93.9,-,N/A,90.9,-,N/A,97,-,N/A,93.9,-,N/A,9.1,0,N/A
HAWTHORNE 1,N/A,630 N Hunt Dr,MESA,Maricopa,85201,N/A,,31,96.8,-,N/A,96.8,-,N/A,96.8,-,N/A,96.8,-,N/A,93.5,-,N/A,96.8,-,N/A,96.8,-,N/A,0,0,N/A
HAWTHORNE 2,N/A,630 N Hunt Dr,MESA,Maricopa,85201,N/A,,30,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,96.7,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
HERE WE GROW LEARNING CENTER,N/A,P O BOX 17696,FOUNTAIN HILLS,Maricopa,85269,N/A,,34,85.3,-,N/A,88.2,-,N/A,88.2,-,N/A,85.3,-,N/A,70.6,-,N/A,85.3,-,N/A,100,-,N/A,11.8,0,N/A
HERITAGE CHRISTIAN ACADEMY,N/A,919 EAST GUADALUPE ROAD,GILBERT,Maricopa,85234,N/A,,38,94.7,-,N/A,94.7,-,N/A,92.1,-,N/A,94.7,-,N/A,94.7,-,N/A,94.7,-,N/A,94.7,-,N/A,7.9,0,N/A
HERITAGE MONTESSORI SCHOOL,N/A,P O BOX 11327,GLENDALE,Maricopa,85318,N/A,,50,82,-,N/A,82,-,N/A,82,-,N/A,82,-,N/A,82,-,N/A,82,-,N/A,82,-,N/A,18,0,N/A
HERMOSA VISTA - KIDS CORNER AND PRE-K,N/A,2626 NORTH 24TH STREET,MESA,Maricopa,85213,N/A,,31,93.5,-,N/A,93.5,-,N/A,96.8,-,N/A,96.8,-,N/A,83.9,-,N/A,90.3,-,N/A,93.5,-,N/A,9.7,0,N/A
HIDDEN HILLS ELEMENTARY PRESCHOOL,N/A,1919 EAST SHARON DRIVE,PHOENIX,Maricopa,85022,N/A,,21,95.2,-,N/A,95.2,-,N/A,100,-,N/A,95.2,-,N/A,95.2,-,N/A,95.2,-,N/A,100,-,N/A,0,0,N/A
HIDDEN TREASURES CHRISTIAN PRESCHOOL & CHILD CARE,N/A,4426 NORTH 31ST AVENUE,PHOENIX,Maricopa,85017,N/A,,50,100,-,N/A,100,-,N/A,100,-,N/A,98,-,N/A,92,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
HIGHLAND LAKES SCHOOL,N/A,19000 N 63RD AVE,GLENDALE,Maricopa,85308,N/A,,29,96.6,-,N/A,96.6,-,N/A,100,-,N/A,96.6,-,N/A,96.6,-,N/A,100,-,N/A,100,-,N/A,6.9,0,N/A
HOHOKAM TRADITIONAL PRESCHOOL,N/A,8451 EAST OAK STREET,SCOTTSDALE,Maricopa,85257,N/A,,64,93.8,-,N/A,96.9,-,N/A,96.9,-,N/A,93.8,-,N/A,93.8,-,N/A,96.9,-,N/A,96.9,-,N/A,3.1,0,N/A
HOLMES 1,N/A,948 S Horne,MESA,Maricopa,85204,N/A,,33,93.9,-,N/A,97,-,N/A,100,-,N/A,93.9,-,N/A,97,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
HOMEWARD BOUND KIDS CORNER,N/A,2302 WEST COLTER STREET,PHOENIX,Maricopa,85015,N/A,,30,90,-,N/A,93.3,-,N/A,93.3,-,N/A,93.3,-,N/A,93.3,-,N/A,90,-,N/A,93.3,-,N/A,6.7,0,N/A
HORSESHOE TRAILS ELEM CHILD'S PLAY,N/A,P O BOX 426,CAVE CREEK,Maricopa,85327,N/A,,26,96.2,-,N/A,96.2,-,N/A,96.2,-,N/A,96.2,-,N/A,96.2,-,N/A,96.2,-,N/A,96.2,-,N/A,3.8,0,N/A
HOUSTON ELEM ,N/A,500 E HOUSTON AVE,GILBERT,Maricopa,85234,N/A,,44,93.2,-,N/A,95.5,-,N/A,95.5,-,N/A,95.5,-,N/A,90.9,-,N/A,93.2,-,N/A,95.5,-,N/A,4.5,2.3,N/A
Hand in Hand Christian Preschool,N/A,150 W. 28th St.,Yuma,Yuma,85364,N/A,,75,96,-,N/A,97.3,-,N/A,98.7,-,N/A,96,-,N/A,78.7,-,N/A,96,-,N/A,97.3,-,N/A,0,0,N/A
Happy Trails Foothills Daycare East,N/A,11607 S. Fortuna Rd.,Yuma,Yuma,85367,N/A,,70,95.7,-,N/A,97.1,-,N/A,97.1,-,N/A,97.1,-,N/A,64.3,-,N/A,98.6,-,N/A,95.7,-,N/A,0,1.4,N/A
Happy Trails School,N/A,3255 N. Campbell Ave.,Tucson,Pima,85719,N/A,,67,95.5,-,N/A,95.5,-,N/A,95.5,-,N/A,94,-,N/A,56.7,-,N/A,94,-,N/A,95.5,-,N/A,6,0,N/A
Harvest Preschool & Childcare Center - Yuma,N/A,350 E 18th St,Yuma,Yuma,85364,N/A,,25,96,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,84,-,N/A,100,-,N/A,100,-,N/A,0,4,N/A
Havasu Christian Preschool,N/A,341 Muberry Ave.,Lake Havasu,Mohave,86403,N/A,,62,100,-,N/A,100,-,N/A,100,-,N/A,98.4,-,N/A,72.6,-,N/A,98.4,-,N/A,100,-,N/A,0,0,N/A
Haven Montessori Children's House,N/A,621 W. Clay Ave,Flagstaff,Coconino,86001,N/A,,49,95.9,-,N/A,95.9,-,N/A,98,-,N/A,95.9,-,N/A,57.1,-,N/A,89.8,-,N/A,91.8,-,N/A,14.3,2,N/A
Head Heart Hands Preschool,N/A,400 W. Aspen Ave.,Flagstaff,Coconino,86004,N/A,,26,76.9,-,N/A,100,-,N/A,92.3,-,N/A,88.5,-,N/A,69.2,-,N/A,96.2,-,N/A,88.5,-,N/A,0,0,N/A
Henry Quinto Early Learning Center,N/A,101 W. Irvington Rd.,Tucson,Pima,85714,N/A,,23,91.3,-,N/A,91.3,-,N/A,91.3,-,N/A,87,-,N/A,69.6,-,N/A,91.3,-,N/A,91.3,-,N/A,8.7,0,N/A
Hermosa Montessori School,N/A,12051 E. Fort Lowell,Tucson,Pima,85749,N/A,,44,86.4,-,N/A,84.1,-,N/A,88.6,-,N/A,88.6,-,N/A,56.8,-,N/A,79.5,-,N/A,88.6,-,N/A,22.7,0,N/A
Hilltop Christian Preschool & Learning Center,N/A,P.O. Box 3732,Cottonwood,Yavapai,86326,N/A,,28,75,-,N/A,85.7,-,N/A,85.7,-,N/A,82.1,-,N/A,46.4,-,N/A,85.7,-,N/A,71.4,-,N/A,35.7,0,N/A
Hilltop Learning Center,N/A,3180 McCulloch Blvd N.,Lake Havasu City,Mohave,86403,N/A,,56,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Holbrook Educational Center,N/A,P.O. Box 640,Holbrook,Navajo,86025,N/A,,21,90.5,-,N/A,90.5,-,N/A,90.5,-,N/A,90.5,-,N/A,38.1,-,N/A,90.5,-,N/A,90.5,-,N/A,9.5,0,N/A
Holbrook Head Start - NACOG,N/A,PO Box 819,Holbrook,Navajo,86028,N/A,,75,92,-,N/A,98.7,-,N/A,98.7,-,N/A,88,-,N/A,60,-,N/A,98.7,-,N/A,98.7,-,N/A,5.3,0,N/A
Holsclaw (YMCA) Family Childcare Center,N/A,222 N. Church Ave.,Tucson,Pima,85701,N/A,,84,92.9,-,N/A,95.2,-,N/A,94,-,N/A,94,-,N/A,60.7,-,N/A,94,-,N/A,94,-,N/A,0,0,N/A
Home Away From Home,N/A,800 W. Vah Ki Inn Rd.,Coolidge,Pinal,85128,N/A,,26,69.2,-,N/A,76.9,-,N/A,73.1,-,N/A,76.9,-,N/A,30.8,-,N/A,76.9,-,N/A,76.9,-,N/A,19.2,3.8,N/A
Home of Hope Christian Childcare,N/A,PO Box 10985,Casa Grande,Pinal,85130,N/A,,24,100,-,N/A,100,-,N/A,100,-,N/A,95.8,-,N/A,66.7,-,N/A,95.8,-,N/A,95.8,-,N/A,4.2,0,N/A
Homer Davis Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,53,100,-,N/A,100,-,N/A,100,-,N/A,98.1,-,N/A,81.1,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Hualapai Head Start,N/A,PO Box 119,Peach Springs,Mohave,86434,N/A,,53,92.5,-,N/A,94.3,-,N/A,96.2,-,N/A,92.5,-,N/A,92.5,-,N/A,98.1,-,N/A,94.3,-,N/A,1.9,1.9,N/A
IMAGINATION STATION CHILD CARE,N/A,6454 SOUTH MCCLINTOCK DRIVE,TEMPE,Maricopa,85283,N/A,,60,96.7,-,N/A,100,-,N/A,100,-,N/A,96.7,-,N/A,83.3,-,N/A,96.7,-,N/A,98.3,-,N/A,0,1.7,N/A
IMAGINE AT WEST GILBERT,N/A,2061 SOUTH GILBERT ROAD,GILBERT,Maricopa,85295,N/A,,57,98.2,-,N/A,96.5,-,N/A,94.7,-,N/A,96.5,-,N/A,93,-,N/A,98.2,-,N/A,96.5,-,N/A,0,5.3,N/A
IMAGINE AVONDALE ELEMENTARY INC.,N/A,950 NORTH ELISEO C FELIX JR WAY,AVONDALE,Maricopa,85323,N/A,,22,90.9,-,N/A,95.5,-,N/A,95.5,-,N/A,95.5,-,N/A,90.9,-,N/A,90.9,-,N/A,95.5,-,N/A,0,9.1,N/A
INDIAN BEND ELEMENTARY SCHOOL,N/A,3633 EAST THUNDERBIRD,PHOENIX,Maricopa,85032,N/A,,28,92.9,-,N/A,92.9,-,N/A,100,-,N/A,92.9,-,N/A,89.3,-,N/A,96.4,-,N/A,100,-,N/A,3.6,0,N/A
INSPIRE KIDS MONTESSORI PRESCHOOL,N/A,"4025 E CHANDLER BLVD, SUITE 11",PHOENIX,Maricopa,85048,N/A,,31,93.5,-,N/A,93.5,-,N/A,96.8,-,N/A,90.3,-,N/A,83.9,-,N/A,90.3,-,N/A,93.5,-,N/A,12.9,0,N/A
INTERNATIONAL SCHOOL OF ARIZONA CDC 16325 & 13591,N/A,9128 E SAN SALVIDOR DR,SCOTTSDALE,Maricopa,85258,N/A,,129,91.5,-,N/A,91.5,-,N/A,93.8,-,N/A,93,-,N/A,89.9,-,N/A,91.5,-,N/A,93,-,N/A,9.3,3.9,N/A
IRVING - MESA EARLY LEARNING PROGRAM,N/A,3220 EAST PUEBLO AVENUE,MESA,Maricopa,85204,N/A,,31,90.3,-,N/A,90.3,-,N/A,90.3,-,N/A,90.3,-,N/A,80.6,-,N/A,87.1,-,N/A,90.3,-,N/A,12.9,0,N/A
ISAAC E. IMES PRESCHOOL,N/A,6625 NORTH 56TH  AVENUE,GLENDALE,Maricopa,85301,N/A,,82,98.8,-,N/A,97.6,-,N/A,98.8,-,N/A,100,-,N/A,93.9,-,N/A,98.8,-,N/A,98.8,-,N/A,2.4,0,N/A
Imagine Early Learning Center ,N/A,1764 Paseo San Luis,Sierra Vista,Cochise,85639,N/A,,118,99.2,-,N/A,99.2,-,N/A,99.2,-,N/A,96.6,-,N/A,61.9,-,N/A,98.3,-,N/A,99.2,-,N/A,0.8,0,N/A
Imagine-Nation Preschool & Childcare,N/A,3738 E. Grant Rd.,Tucson,Pima,85716,N/A,,31,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,51.6,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
International School For Peace,N/A,4625 E. River Rd.,Tucson,Pima,85718,N/A,,56,92.9,-,N/A,94.6,-,N/A,92.9,-,N/A,96.4,-,N/A,80.4,-,N/A,91.1,-,N/A,91.1,-,N/A,10.7,1.8,N/A
International School of Tucson Preschool,N/A,1730 E. Seneca Street,Tucson,Pima,85719,N/A,,55,100,-,N/A,100,-,N/A,100,-,N/A,98.2,-,N/A,72.7,-,N/A,98.2,-,N/A,100,-,N/A,3.6,0,N/A
It's A Fun World,N/A,6558 E. Broadway Blvd.,Tucson,Pima,85711,N/A,,24,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,62.5,-,N/A,91.7,-,N/A,100,-,N/A,0,0,N/A
J.O.C.U.S.D.#44 - Ranch Elementary Preschool,N/A,43521 N. Kenworthy Rd.,San Tan Valley,Pinal,85140,N/A,,36,94.4,-,N/A,94.4,-,N/A,94.4,-,N/A,94.4,-,N/A,72.2,-,N/A,94.4,-,N/A,94.4,-,N/A,5.6,0,N/A
J.O.C.U.S.D.#44 - Ranch Elementary Preschool - POPS,N/A,43521 N. Kenworthy Rd.,San Tan Valley,Pinal,85140,N/A,,95,86.3,-,N/A,86.3,-,N/A,89.5,-,N/A,87.4,-,N/A,68.4,-,N/A,87.4,-,N/A,87.4,-,N/A,16.8,0,N/A
JACK ELEM ,N/A,6600 W Missouri Ave,Glendale,Maricopa,85301,N/A,,32,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,96.9,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
JEFFERSON HEADSTART,N/A,"120 S Jefferson, Room 1",MESA,Maricopa,85208,N/A,,33,97,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,90.9,-,N/A,100,-,N/A,97,-,N/A,0,0,N/A
JOHNSON ELEM,N/A,3807 EAST PUEBLO AVENUE,MESA,Maricopa,85206,N/A,,67,95.5,-,N/A,94,-,N/A,97,-,N/A,92.5,-,N/A,91,-,N/A,92.5,-,N/A,95.5,-,N/A,3,0,N/A
JORDAN - PRE-K / KIDS CORNER,N/A,3320 NORTH CARRIAGE LANE,CHANDLER,Maricopa,85224,N/A,,196,93.4,-,N/A,93.4,-,N/A,93.4,-,N/A,92.3,-,N/A,89.3,-,N/A,92.9,-,N/A,92.9,-,N/A,10.7,5.1,N/A
JOY CHRISTIAN PRESCHOOL,N/A,21000 NORTH 75TH AVENUE,GLENDALE,Maricopa,85308,N/A,,168,95.2,-,N/A,93.5,-,N/A,93.5,-,N/A,94.6,-,N/A,93.5,-,N/A,92.9,-,N/A,94.6,-,N/A,9.5,1.8,N/A
JOYFUL BEGINNINGS ACADEMY,N/A,9325 SOUTH RURAL ROAD,TEMPE,Maricopa,85284,N/A,,39,92.3,-,N/A,94.9,-,N/A,94.9,-,N/A,94.9,-,N/A,94.9,-,N/A,92.3,-,N/A,100,-,N/A,5.1,0,N/A
JUMPSTART CHILDCARE & LEARNING CENTER,N/A,12482 WEST GREENWAY ROAD,SURPRISE,Maricopa,85378,N/A,,59,94.9,-,N/A,98.3,-,N/A,96.6,-,N/A,94.9,-,N/A,93.2,-,N/A,98.3,-,N/A,96.6,-,N/A,0,0,N/A
JUST LIKE HOME DAY CARE & PRESCHOOL,N/A,4940 EAST MCDOWELL ROAD,PHOENIX,Maricopa,85008,N/A,,40,87.5,-,N/A,97.5,-,N/A,95,-,N/A,95,-,N/A,62.5,-,N/A,92.5,-,N/A,95,-,N/A,0,0,N/A
Jacinto Park Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,53,98.1,-,N/A,100,-,N/A,100,-,N/A,96.2,-,N/A,81.1,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
James B. Rolle Elementary Preschool,N/A,2711 Engler Ave.,Yuma,Yuma,85365,N/A,,33,100,-,N/A,100,-,N/A,100,-,N/A,97,-,N/A,93.9,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Jardin de Ninos Daycare ,N/A,1001 N. Wilmot Rd.,Tucson,Pima,85711,N/A,,24,95.8,-,N/A,100,-,N/A,100,-,N/A,95.8,-,N/A,58.3,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Johnson 'N' Johnson Daycare Center,N/A,3724 S. Finch Circle,Sierra Vista,Cochise,85650,N/A,,21,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Johnson 'N' Johnson Daycare Center South,N/A,3803 S. Hwy 92,Sierra Vista,Cochise,85650,N/A,,30,96.7,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Joseph City Preschool,N/A,PO Box 8,Joseph City,Navajo,86032,N/A,,22,90.9,-,N/A,95.5,-,N/A,100,-,N/A,100,-,N/A,54.5,-,N/A,95.5,-,N/A,95.5,-,N/A,18.2,0,N/A
Julia Randall Elementary Preschool,N/A,P.O. Box 919,Payson,Gila,85547,N/A,,40,95,-,N/A,97.5,-,N/A,97.5,-,N/A,85,-,N/A,80,-,N/A,97.5,-,N/A,97.5,-,N/A,2.5,0,N/A
KAROUSEL KIDS CHILDCARE,N/A,7831 NORTH 51ST AVENUE,GLENDALE,Maricopa,85301,N/A,,43,86,-,N/A,90.7,-,N/A,97.7,-,N/A,88.4,-,N/A,74.4,-,N/A,93,-,N/A,95.3,-,N/A,0,0,N/A
KELLER ELEM,N/A,1445 EAST HILTON AVENUE,MESA,Maricopa,85204,N/A,,91,93.4,-,N/A,95.6,-,N/A,95.6,-,N/A,94.5,-,N/A,95.6,-,N/A,95.6,-,N/A,95.6,-,N/A,4.4,0,N/A
KENILWORTH SCHOOL PRESCHOOL PROGRAM,N/A,1210 N 5TH AVE,PHOENIX,Maricopa,85003,N/A,,21,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,95.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
KEYSTONE MONTESSORI,N/A,1025 EAST LIBERTY LANE,PHOENIX,Maricopa,85048,N/A,,55,92.7,-,N/A,92.7,-,N/A,92.7,-,N/A,94.5,-,N/A,89.1,-,N/A,92.7,-,N/A,92.7,-,N/A,9.1,1.8,N/A
KHALSA MONTESSORI PRIMARY SCHOOL INC.,N/A,346 EAST CORONADO ROAD,PHOENIX,Maricopa,85004,N/A,,36,94.4,-,N/A,91.7,-,N/A,94.4,-,N/A,91.7,-,N/A,86.1,-,N/A,94.4,-,N/A,94.4,-,N/A,5.6,8.3,N/A
KID'S CORNER PRESCHOOL,N/A,1450 NORTH GILBERT ROAD,GILBERT,Maricopa,85234,N/A,,46,95.7,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,93.5,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
KID'S CORNER PRESCHOOL & CHILDCARE,N/A,2051 WEST GUADALUPE ROAD #15,MESA,Maricopa,85202,N/A,,55,78.2,-,N/A,81.8,-,N/A,98.2,-,N/A,80,-,N/A,63.6,-,N/A,61.8,-,N/A,98.2,-,N/A,1.8,0,N/A
KID'S COUNTRY CLUB,N/A,2637 WEST ORANGEWOOD AVENUE,PHOENIX,Maricopa,85051,N/A,,43,97.7,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,90.7,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
KIDDIE ACADEMY OF NORTH PHOENIX AZ,N/A,4250 WEST PINNACLE PEAK ROAD,GLENDALE,Maricopa,85310,N/A,,90,94.4,-,N/A,95.6,-,N/A,96.7,-,N/A,97.8,-,N/A,85.6,-,N/A,94.4,-,N/A,95.6,-,N/A,5.6,1.1,N/A
KIDDIE COUNTRY CLUB,N/A,3645 WEST BETHANY HOME ROAD,PHOENIX,Maricopa,85019,N/A,,38,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
