SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Ed Pastor,public,2101 W Alta Vista,Phoenix,Maricopa,85041-,N/A,,90,100,0,-,100,0,-,98,0,-,100,0,-,100,0,-,0,0,N/A
Ed Pastor Elementary School,public,P.o. Box  6870,San Luis,Yuma,85349-,N/A,,47,98,2.1,-,98,2.1,-,98,2.1,-,100,0,-,100,0,-,0,2.1,N/A
Edison Elementary,public,804 North 18th Street,Phoenix,Maricopa,85006-,N/A,,83,96,0,-,94,1.2,-,98,1.2,-,100,0,-,99,1.2,-,0,1.2,N/A
Edison Elementary School,public,545 N Horne Ave,Mesa,Maricopa,85203-7124,N/A,,109,95,1.8,-,96,1.8,-,99,0,-,97,1.8,-,100,0,-,.92,.9,N/A
Eduprize - Gilbert,charter,580 W. Melody Ave. ,Gilbert,Maricopa,85233-,N/A,,223,87,13,-,87,13,-,86,13.9,-,86,12.6,-,87,13,-,13.9,0,N/A
Eduprize School Queen Creek,charter,4567 W. Roberts Road,Queen Creek,Pinal,85142-,N/A,,236,89,5.9,-,89,8.5,-,89,8.5,-,89,8.5,-,89,8.5,-,8.47,0,N/A
Eisenhower Elementary School,public,848 N Mesa Dr,Mesa,Maricopa,85201-,N/A,,97,95,5.2,-,97,3.1,-,97,3.1,-,97,3.1,-,100,0,-,3.09,2.1,N/A
El Mirage Elementary School,public,13500 El Mirage Road,El Mirage,Maricopa,85355-,N/A,,121,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Eliseo C. Felix,public,Eliseo C Felix,Goodyear,Maricopa,85338-,N/A,,63,95,4.8,-,95,4.8,-,95,4.8,-,95,4.8,-,95,4.8,-,0,4.8,N/A
Ellsworth Elementary School,public,38454 N Carolina Ave,San Tan Valley,Pinal,85140-,N/A,,89,93,3.4,-,91,4.5,-,89,4.5,-,92,4.5,-,94,4.5,-,4.49,0,N/A
Elvira Elementary School,public,250 W. Elvira,Tucson,Pima,85706-,N/A,,86,94,0,-,100,0,-,95,0,-,97,0,-,100,0,-,0,0,N/A
Emerson Elementary School,public,415 N. Westwood,Mesa,Maricopa,85201-,N/A,,130,99,.8,-,98,1.5,-,98,2.3,-,98,1.5,-,100,0,-,2.31,.8,N/A
Emerson Elementary School,public,915 E. Palm Lane,Phoenix,Maricopa,85006-,N/A,,64,95,0,-,97,0,-,97,1.6,-,98,0,-,100,0,-,0,1.6,N/A
Encanto,public,Encanto ,Phoenix,Maricopa,85013-,N/A,,175,97,.6,-,98,.6,-,99,.6,-,94,1.7,-,99,.6,-,1.71,0,N/A
Esperanza,public,2353 E Bantam Rd,Tucson,Pima,85706-,N/A,,111,95,0,-,92,0,-,94,0,-,95,0,-,94,0,-,0,0,N/A
Esperanza Elementary,public,251 W. Mohawk Lane,Phoenix,Maricopa,85027-,N/A,,41,93,7.3,-,95,4.9,-,95,4.9,-,98,2.4,-,95,2.4,-,7.32,0,N/A
Esperanza Elementary School,public,3025 W Mcdowell Rd,Phoenix,Maricopa,85009-,N/A,,77,100,0,-,100,0,-,99,0,-,100,0,-,100,0,-,0,0,N/A
Estes Elementary,public,11279 W. Grier Road #100,Marana,Pima,85653-,N/A,,113,99,.9,-,88,11.5,-,100,0,-,99,.9,-,100,0,-,0,6.2,N/A
Estrella Mountain Elementary,public,10301 S. San Miguel,Goodyear,Maricopa,85338-,N/A,,67,96,4.5,-,94,6,-,94,6,-,94,6,-,96,4.5,-,4.48,1.5,N/A
Estrella Vista Elementary School,public,119005 W Cocopah Circle,Avondale,Maricopa,85323-,N/A,,104,100,0,-,97,2.9,-,97,2.9,-,99,1,-,99,1,-,3.85,0,N/A
Evergreen Elementary,public,1000 N. Amarillo Rd,Casa Grande,Pinal,85222-,N/A,,62,100,0,-,100,0,-,98,1.6,-,100,0,-,100,0,-,1.61,0,N/A
Excelencia,public,2181 E Mcdowell,Phoenix,Maricopa,85006-,N/A,,126,98,1.6,-,98,1.6,-,98,1.6,-,99,.8,-,98,1.6,-,1.59,.8,N/A
F.o. Holaway Elementary,public,3500 N. Cherry Ave,Tucson,Pima,85719-,N/A,,71,94,1.4,-,94,1.4,-,99,1.4,-,99,1.4,-,99,1.4,-,1.41,0,N/A
Faith North Montessori,public,910 E. Washington,Phoenix,Maricopa,85034-,N/A,,55,78,16.4,-,80,16.4,-,85,14.5,-,85,14.5,-,98,1.8,-,16.36,0,N/A
Falcon Hill Elementary School,public,1645 N Sterling,Mesa,Maricopa,85207-,N/A,,66,89,4.5,-,91,4.5,-,91,6.1,-,91,6.1,-,98,0,-,4.55,0,N/A
Faras Elementary,public,410 W Fir Ave,Pirtleville,Cochise,85626-,N/A,,30,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Festival Foothills Elementary,public,26252 W. Desert Vista Blvd,Buckeye,Maricopa,85396-,N/A,,24,88,12.5,-,88,12.5,-,92,8.3,-,92,8.3,-,100,0,-,16.67,0,N/A
Field Elementary,public,2325 East Adobe Street,Mesa,Maricopa,85213-,N/A,,103,91,4.9,-,91,4.9,-,94,4.9,-,94,4.9,-,95,4.9,-,4.85,0,N/A
Finley Farms Elementary School,public,375 S. Columbus Dr,Gilbert,Maricopa,85296-,N/A,,105,94,4.8,-,93,4.8,-,93,5.7,-,100,0,-,95,4.8,-,5.71,0,N/A
Fireside Elementary,charter,3725 E. Lone Cactus Dr,Phoenix,Maricopa,85050-,N/A,,122,89,10.7,-,89,10.7,-,89,10.7,-,89,10.7,-,91,9,-,10.66,0,N/A
First Avenue Elementary School,public,Po Box 406,San Manuel,Pinal,85631-,N/A,,54,85,1.9,-,87,1.9,-,74,1.9,-,96,1.9,-,83,1.9,-,1.85,0,N/A
Florence K-8,public,Po Box 2850,Florence,Pinal,85132-,N/A,,80,85,0,-,85,0,-,81,0,-,90,0,-,90,0,-,0,0,N/A
Foothills Elementary,public,15808 N. 63 Rd Avenue,Glendale,Maricopa,85306-,N/A,,54,96,3.7,-,98,1.9,-,94,5.6,-,98,1.9,-,98,1.9,-,5.56,0,N/A
Ford Elementary ,public,8001 E. Stella Road,Tucson,Pima,85730-,N/A,,63,100,0,-,100,0,-,98,0,-,100,0,-,100,0,-,0,0,N/A
Fort Mohave Elementary School,charter,1760 Joy Lane,Fort Mohave,Mohave,86426-,N/A,,57,95,5.3,-,95,5.3,-,95,5.3,-,95,5.3,-,95,5.3,-,3.51,1.8,N/A
Fort Thomas Elementary School,public,Po Box 55,Fort Thomas,Graham,85536-,N/A,,66,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Four Peaks Elementary School,public,1785 N. Idaho Road,Apache Junction,Pinal,85119-,N/A,,97,100,0,-,100,0,-,99,1,-,100,0,-,100,0,-,1.03,0,N/A
Fowler Elementary,public,6707 West Van Buren,Phoenix,Maricopa,85043-,N/A,,113,99,.9,-,99,.9,-,99,.9,-,99,.9,-,99,.9,-,.88,0,N/A
Frances Brandon  Pickett Elementary,public,22076 E Village Loop Road,Queen Creek ,Maricopa,85142-,N/A,,103,96,3.9,-,96,3.9,-,95,4.9,-,96,3.9,-,98,1.9,-,4.85,0,N/A
Francisco Vasquez De Coronado ,public,2301 N Al Harrison Rd ,Nogales ,Santa Cruz,85621-,N/A,,110,98,1.8,-,98,1.8,-,98,1.8,-,99,.9,-,96,3.6,-,1.82,1.8,N/A
Frank Borman Elementary,public,3637 N 55th Ave,Phoenix,Maricopa,85031-,N/A,,135,87,0,-,89,0,-,88,0,-,88,0,-,90,0,-,0,0,N/A
Frank Elementary School,public,8409 S. Avenida Del Yaqui,Guadalupe,Maricopa,85283-,N/A,,90,97,0,-,98,0,-,100,0,-,99,0,-,100,0,-,0,0,N/A
Franklin At Alma,public,1313 W Medina,Mesa,Maricopa,85202-,N/A,,55,95,5.5,-,95,5.5,-,95,5.5,-,96,3.6,-,100,0,-,5.45,0,N/A
Franklin At Brimhall Elementary,public,4949 E Southern Ave,Mesa,Maricopa,85206-,N/A,,129,91,9.3,-,93,7,-,91,8.5,-,93,7,-,100,0,-,9.3,3.9,N/A
Franklin East Elementary,public,1753 E. 8th Ave,Mesa,Maricopa,85204-3617,N/A,,130,91,9.2,-,92,7.7,-,92,8.5,-,92,7.7,-,92,7.7,-,11.54,0,N/A
Franklin Phonetic School,charter,6116 E. Hwy 69,Prescott Valley,Yavapai,86314-,N/A,,56,89,5.4,-,89,5.4,-,89,5.4,-,89,10.7,-,93,7.1,-,50,0,N/A
Franklin West Elementary,public,236 S Sirrine,Mesa,Maricopa,85210-1689,N/A,,98,91,9.2,-,94,6.1,-,92,8.2,-,93,7.1,-,100,0,-,8.16,2,N/A
Freedom Academy,charter,15014 N 56th Street ,Scottsdale,Maricopa,85254-,N/A,,24,96,4.2,-,96,4.2,-,96,4.2,-,96,4.2,-,96,4.2,-,4.17,0,N/A
Freedom Elementary School,public,22150 West Sundance Parkway South,Buckeye,Maricopa,85326-,N/A,,103,94,5.8,-,96,3.9,-,96,3.9,-,98,1,-,98,1.9,-,3.88,0,N/A
Frontier Elementary School,public,21258 N. 81st Ave,Peoria,Maricopa,85382-,N/A,,91,96,4.4,-,96,4.4,-,96,4.4,-,97,3.3,-,96,4.4,-,5.49,0,N/A
Fruchthendler,public,7470 E Cloud Rd,Tucson,Pima,85750-,N/A,,70,97,2.9,-,97,2.9,-,96,4.3,-,97,2.9,-,96,4.3,-,4.29,0,N/A
Frye Elementary School,public,801 E Frye Rd,Chandler,Maricopa,85225-,N/A,,95,95,3.2,-,96,4.2,-,97,3.2,-,97,3.2,-,97,3.2,-,4.21,0,N/A
Fuller,public,1975 E Cornell Dr,Tempe,Maricopa,85283-,N/A,,118,0,2.5,-,97,2.5,-,97,2.5,-,97,2.5,-,100,0,-,2.54,0,N/A
G. Frank Davidson,public,6935 W. Osborn Rd.,Phoenix,Maricopa,85033-,N/A,,149,100,0,-,96,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Gadsden Elementary School,public,"1453 N. Main St., Suite F",San Luis,Yuma,85349-,N/A,,42,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Gale Elementary,public,678 S Gollob Rd.,Tucson,Pima,85710-,N/A,,64,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Gallego Basic Elementary School,public,6200 Hemisphere Place,Tucson,Pima,85706-,N/A,,126,97,0,-,98,0,-,97,0,-,100,0,-,100,0,-,0,0,N/A
Galveston Elementary School,public,661 E. Galveston,Chandler,Maricopa,85225-,N/A,,114,99,.9,-,99,.9,-,98,.9,-,99,.9,-,98,.9,-,.88,0,N/A
Ganado Unified School District #20,public,P.o. Box 1757,Ganado,Apache,86505-,N/A,,114,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Garden Lakes Elementary,public,10825 Garden Lakes Parkway,Avondale,Maricopa,85392-,N/A,,71,92,7,-,93,7,-,92,7,-,94,5.6,-,100,0,-,5.63,1.4,N/A
Garfield Elementary,public,1811 N 13 Th St.,Phoenix,Maricopa,85006-,N/A,,61,98,1.6,-,97,1.6,-,98,1.6,-,100,0,-,98,1.6,-,1.64,0,N/A
Gary A Knox ,public,2926 S 21st  Drive ,Yuma ,Yuma,85364-,N/A,,83,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Gateway Pointe Elementary,public,2069 S. Delatorre Dr,Gilbert,Maricopa,85295-,N/A,,107,93,6.5,-,93,6.5,-,93,6.5,-,93,6.5,-,94,5.6,-,7.48,0,N/A
Gateway School,public,1100 No. 35th Street,Phoenix,Maricopa,85008-5210,N/A,,88,95,2.3,-,98,2.3,-,97,2.3,-,98,2.3,-,98,2.3,-,2.27,0,N/A
Gavilan Peak Elementary,public,2701 W Memorial Dr. ,Anthem,Maricopa,85086-,N/A,,66,95,1.5,-,91,1.5,-,97,1.5,-,98,1.5,-,98,1.5,-,1.52,0,N/A
George Washington Carver Elementary,public,1341 5th Street,Yuma,Yuma,85364-,N/A,,82,98,0,-,100,0,-,100,0,-,99,0,-,100,0,-,0,0,N/A
Gilbert Arts Academy,charter,862 E. Elliot Road,Gilbert,Maricopa,85234-,N/A,,23,83,17.4,-,83,17.4,-,83,17.4,-,83,17.4,-,87,13,-,21.74,0,N/A
Gilbert Christian Schools,private,1424 South Promenade Lane,Gilbert,Maricopa,85296-,N/A,,51,92,7.8,-,92,7.8,-,88,11.8,-,88,11.8,-,92,7.8,-,11.76,0,N/A
Gilbert Elementary,public,175 W. Elliot Rd.,Gilbert,Maricopa,85233-,N/A,,75,95,5.3,-,97,2.7,-,97,2.7,-,97,2.7,-,97,2.7,-,2.67,0,N/A
Glendale American Elementary School,public,8530 N 55th Ave,Glendale,Maricopa,85302-,N/A,,108,100,0,-,96,2.8,-,97,2.8,-,98,1.9,-,100,0,-,2.78,0,N/A
Glenn F Burton ,public,4801 W Maryland Ave.,Glendale,Maricopa,85301-,N/A,,106,92,0,-,94,0,-,93,0,-,97,0,-,100,0,-,0,0,N/A
Glenn L Downs,public,3600 N 47th Ave,Phoenix,Maricopa,85031-,N/A,,107,98,0,-,98,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Glenn L. Downs,public,3600 N 47th,Phoenix,Maricopa,85031-,N/A,,81,98,0,-,98,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Grace Community Christian School,private,1200 E Southern Ave,Tempe,Maricopa,85282-,N/A,,25,88,12,-,88,12,-,88,12,-,84,16,-,84,16,-,16,0,N/A
Granada Primary,public,3232 W Campbell Ave ,Phoenix,Maricopa,85017-,N/A,,235,98,.4,-,99,.4,-,100,.4,-,99,.4,-,100,.4,-,.43,0,N/A
Grand Canyon Unified School District,public,Po Box 519,Grand Canyon,Coconino,86023-,N/A,,33,61,0,-,67,0,-,61,0,-,88,0,-,100,0,-,0,0,N/A
Granville Elementary,public,5250 Stover Drive,Prescott Valley,Yavapai,86314-,N/A,,77,87,9.1,-,91,7.8,-,84,10.4,-,91,6.5,-,94,6.5,-,9.09,0,N/A
Grayhawk Elementary,public,7525 E Grayhawk Drive,Scottsdale,Maricopa,85255-,N/A,,74,89,6.8,-,89,8.1,-,91,8.1,-,92,8.1,-,92,6.8,-,8.11,0,N/A
Great Expectations Academy,charter,1466 W. Camino Antigua,Sahuarita,Pima,85629-,N/A,,42,93,7.1,-,93,7.1,-,90,9.5,-,98,2.4,-,98,2.4,-,9.52,0,N/A
Great Hearts Academies - Anthem Prep,charter,39808 North Gavilan Peak Parkway,Anthem,Maricopa,85086-,N/A,,59,93,6.8,-,93,6.8,-,88,11.9,-,88,11.9,-,95,5.1,-,11.86,0,N/A
Great Hearts Academies - Archway Glendale,charter,23276 N 83rd Ave,Peoria,Maricopa,85383-,N/A,,86,93,7,-,93,7,-,95,4.7,-,92,8.1,-,97,3.5,-,9.3,0,N/A
Great Hearts Academies - Archway North Phoenix,charter,"13613 North Cave Creek Road, Building C",Phoenix,Maricopa,85022-5137,N/A,,87,82,18.4,-,79,20.7,-,83,17.2,-,85,14.9,-,89,11.5,-,22.99,1.1,N/A
Great Hearts Academies - Archway Scottsdale,charter,7496 E. Tierra Buena Lane,Scottsdale,Maricopa,85260-,N/A,,86,91,9.3,-,90,10.5,-,90,10.5,-,93,7,-,90,10.5,-,9.3,3.5,N/A
Great Hearts Academies - Archway Trivium,charter,14130 West Mcdowell Rd St. 222,Goodyear,Maricopa,85338-,N/A,,85,91,9.4,-,89,10.6,-,91,9.4,-,86,14.1,-,91,9.4,-,15.29,0,N/A
Great Hearts Academies - North Phoenix Prep,charter,13613 North Cave Creek Road,Phoenix,Maricopa,85022-5137,N/A,,87,82,18.4,-,79,20.7,-,83,17.2,-,85,14.9,-,89,11.5,-,22.99,1.1,N/A
Great Hearts Academies-chandler Archway,charter,1951 North Alma School Road,Chandler,Maricopa,85224-,N/A,,85,98,2.4,-,98,2.4,-,96,3.5,-,96,3.5,-,98,2.4,-,4.71,0,N/A
Greenbrier Elementary,public,6150 W. Greenbriar,Glendale,Maricopa,85308-,N/A,,48,85,8.3,-,81,8.3,-,81,8.3,-,92,8.3,-,94,6.3,-,6.25,2.1,N/A
Greenbrier Elementary,public,6150 W. Greenbriar,Glendale,Maricopa,85308-,N/A,,48,85,8.3,-,81,8.3,-,81,8.3,-,92,8.3,-,94,6.3,-,6.25,2.1,N/A
Greenfield Elementary,public,2550 E. Elliot Rd.,Gilbert,Maricopa,85234-,N/A,,94,95,5.3,-,96,4.3,-,95,5.3,-,96,4.3,-,100,0,-,4.26,1.1,N/A
Greenway Elementary School,public,100 Old Douglas Rd.,Bisbee,Cochise,85603-,N/A,,64,94,6.3,-,94,6.3,-,92,6.3,-,92,6.3,-,94,6.3,-,6.25,0,N/A
Griffith Elementary School,public,4505 E. Palm Lane,Phoenix ,Maricopa,85008-,N/A,,87,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Grijalva Elementary,public,1795 W. Drexel Rd,Tucson,Pima,85746-,N/A,,127,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Guerrero Elementary School,public,463 S Alma School Rd ,Mesa,Maricopa,85210-,N/A,,107,95,0,-,96,0,-,96,0,-,97,0,-,99,0,-,.93,0,N/A
H. L. Suverkrup School Elementary,public,4250 W. 16th Street,Yuma,Yuma,85364-,N/A,,69,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Hale Elementary,public,1425 N. 23rd St.,Mesa,Maricopa,85213-4018,N/A,,76,91,7.9,-,93,6.6,-,92,7.9,-,95,5.3,-,100,0,-,6.58,1.3,N/A
Haley Elementary,public,3401 S. Layton Lakes Blvd ,Chandler,Maricopa,85286-,N/A,,107,95,4.7,-,95,4.7,-,95,4.7,-,95,4.7,-,100,0,-,22.43,0,N/A
Happy Valley East,charter,22721 South Ellsworth Road Suite 103,Queen Creek,Maricopa,85142-,N/A,,87,82,12.6,-,80,12.6,-,68,13.8,-,78,12.6,-,83,13.8,-,13.79,0,N/A
Happy Valley School ,charter,7140 W. Happy Valley Rd,Peoria ,Maricopa,85383-,N/A,,173,91,7.5,-,91,7.5,-,91,7.5,-,91,7.5,-,91,7.5,-,7.51,0,N/A
Harold W Smith School,public,6534 N. 63rd. Avenue,Goodyear,Maricopa,85301-,N/A,,111,94,0,-,96,0,-,100,0,-,95,0,-,92,0,-,0,.9,N/A
Harris Elem,public,1820 S. Harris Dr.,Mesa,Maricopa,85204-,N/A,,72,93,5.6,-,93,5.6,-,94,5.6,-,93,5.6,-,94,5.6,-,5.56,0,N/A
Hartford Sylvia Encinas Elementary,public,700 N. Hartford,Chandler,Navajo,85225-,N/A,,128,100,0,-,93,5.5,-,98,1.6,-,100,0,-,98,.8,-,5.47,0,N/A
Harvest Preparatory Academy,charter,350 East 18th Street,Yuma,Yuma,85364-,N/A,,79,99,1.3,-,99,1.3,-,99,1.3,-,99,1.3,-,99,1.3,-,1.27,0,N/A
Harvest Preparatory Academy,charter,350 East 18th Street,Yuma,Yuma,85364-,N/A,,79,99,1.3,-,99,1.3,-,99,1.3,-,99,1.3,-,99,1.3,-,1.27,0,N/A
Hassayampa Elementary,charter,251 South Tegner Street,Wickenburg,Maricopa,85390-,N/A,,52,96,3.8,-,96,3.8,-,96,3.8,-,100,0,-,96,3.8,-,3.85,0,N/A
Havasu Preparatory Academy ,charter,3155 Maricopa Avenue,Lake Havasu City,Mohave,86406-,N/A,,60,98,1.7,-,97,1.7,-,93,1.7,-,97,1.7,-,98,1.7,-,1.67,0,N/A
Havaupai,public,880 Cashmere Dr,Lake Havasu City,Mohave,86404-,N/A,,56,96,3.6,-,95,3.6,-,96,3.6,-,96,3.6,-,96,3.6,-,3.57,0,N/A
Hawthorne Elementary School,public,630 N. Hunt Dr.,Mesa,Maricopa,85203-6533,N/A,,100,95,5,-,98,2,-,98,2,-,98,2,-,99,1,-,3,2,N/A
Heard Elementary School,public,2301 W Thomas Rd,Phoenix,Maricopa,85015-,N/A,,75,88,1.3,-,85,1.3,-,97,1.3,-,97,1.3,-,99,1.3,-,1.33,0,N/A
Hearn Academy,charter,17606 N 7th Ave,Phoenix,Maricopa,85023-,N/A,,80,94,6.3,-,94,6.3,-,93,6.3,-,94,6.3,-,94,6.3,-,6.25,0,N/A
Heartland Ranch Elementary School,public,1667 W. Caroline St.,Coolidge,Pinal,85128-,N/A,,52,96,0,-,96,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Heatherbrae,public,7070 W.heatherbrae Dr.px.ar.85033,Phoenix,Maricopa,85033-,N/A,,148,99,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Henry Elementary,public,650 N. Igo Way,Tucson,Pima,85710-,N/A,,55,96,3.6,-,96,3.6,-,96,3.6,-,98,1.8,-,98,1.8,-,3.64,0,N/A
Heritage,public,5312 W. Mountain View Road,Glendale,Maricopa,85302-2200,N/A,,47,94,4.3,-,89,4.3,-,89,10.6,-,89,4.3,-,96,4.3,-,2.13,0,N/A
Heritage Elementary,charter,6805 N 125th Avenue,Glendale,Maricopa,85307-,N/A,,90,86,5.6,-,91,5.6,-,83,5.6,-,91,5.6,-,94,5.6,-,5.56,0,N/A
Hermosa Montessori Charter School,charter,10251 E Fort Lowell,Tucson,Pima,85749-,N/A,,35,86,14.3,-,86,14.3,-,83,17.1,-,91,8.6,-,91,8.6,-,17.14,0,N/A
Hermosa Vista Elementary,public,2626 N 24th St,Mesa,Maricopa,85213-,N/A,,118,90,10.2,-,90,10.2,-,91,9.3,-,94,5.9,-,94,5.9,-,9.32,.8,N/A
Herrera,public,1350 S. 11 St.,Phoenix,Maricopa,85034-,N/A,,73,96,1.4,-,97,1.4,-,97,1.4,-,99,1.4,-,99,1.4,-,0,1.4,N/A
Hidden Hills Elementary School,public,1919 East Sharon Drive,Phoenix,Maricopa,85022-,N/A,,74,92,1.4,-,96,1.4,-,95,2.7,-,96,1.4,-,97,2.7,-,2.7,0,N/A
Highland Arts Elementary,public,3042 East Adobe St,Mesa,Maricopa,85213-,N/A,,91,88,4.4,-,89,2.2,-,89,5.5,-,95,2.2,-,99,0,-,8.79,2.2,N/A
Highland Lakes School,public,19000 N. 63rd Avenue,Glendale,Maricopa,85308-,N/A,,57,96,3.5,-,96,3.5,-,95,3.5,-,96,3.5,-,96,3.5,-,3.51,0,N/A
Highland Park Elementary School,public,230 North Cole Drive,Gilbert,Maricopa,85234-,N/A,,130,95,4.6,-,95,4.6,-,92,7.7,-,97,3.1,-,97,3.1,-,10.77,0,N/A
Highland Primary,public,682 School Bus Lane,Snowflake,Navajo,85937-,N/A,,122,84,16.4,-,84,16.4,-,84,16.4,-,84,16.4,-,84,16.4,-,16.39,0,N/A
Higley Traditional Academy,public,3391 E. Vest Ave,Gilbert,Maricopa,85295-8482,N/A,,105,95,4.8,-,95,4.8,-,95,4.8,-,95,4.8,-,100,0,-,4.76,0,N/A
Hohokam Elementary,public,8451 E. Oak Street ,Scottsdale,Maricopa,85257-,N/A,,70,97,1.4,-,99,1.4,-,99,1.4,-,99,1.4,-,99,1.4,-,1.43,0,N/A
Holdeman Elementary,public,1326 W. 18th Street,Tempe,Maricopa,85281-,N/A,,131,95,3.1,-,97,3.1,-,97,3.1,-,96,3.1,-,97,3.1,-,3.05,.8,N/A
Holiday Park Elementary School,public,4417 N. 66th Avenue,Phoenix,Maricopa,85033-,N/A,,137,98,2.2,-,98,2.2,-,97,2.9,-,98,2.2,-,97,2.9,-,2.92,0,N/A
Holladay Intermediate Magnet School,public,1110 E. 33rd Street,Tucson,Pima,85713-,N/A,,38,100,0,-,100,0,-,97,2.6,-,100,0,-,100,0,-,2.63,0,N/A
Hollinger ,public,150 W. Ajo Way,Tucson,Pima,85713-,N/A,,57,96,0,-,98,0,-,98,0,-,100,0,-,100,0,-,0,0,N/A
Holmes Elementary,public,948 S Horne ,Mesa,Maricopa,85204-,N/A,,85,95,4.7,-,96,3.5,-,95,4.7,-,98,2.4,-,100,0,-,3.53,1.2,N/A
Homer Davis Elementary,public,4250 N Romero Rd,Tucson,Pima,85705-,N/A,,76,99,1.3,-,99,1.3,-,99,1.3,-,99,1.3,-,99,1.3,-,1.32,0,N/A
Hopi Elementary School,public,5110 E. Lafayette Blvd.,Phoenix,Maricopa,85018-,N/A,,154,100,0,-,100,0,-,96,3.9,-,100,0,-,97,2.6,-,3.25,.6,N/A
Horizon Community Learning Center,charter,16233 S 48th St.,Phoenix,Maricopa,85048,N/A,,101,92,7.9,-,93,6.9,-,91,8.9,-,94,5.9,-,96,4,-,9.9,0,N/A
Horizon School,public,8520 N 47th Ave,Glendale,Maricopa,85302-,N/A,,85,93,2.4,-,96,2.4,-,96,2.4,-,95,2.4,-,98,2.4,-,2.35,0,N/A
Horseshoe Trails Elementary School,charter,P.o. Box 426,Cave Creek,Maricopa,85327-,N/A,,79,94,6.3,-,92,7.6,-,94,6.3,-,94,6.3,-,94,6.3,-,7.59,0,N/A
Houston Elementary,public,500 E. Houston Ave.,Gilbert,Maricopa,85234-,N/A,,68,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Huachuca City School,public,100 School Drive,Huachuca City,Cochise,85616-,N/A,,51,94,3.9,-,94,3.9,-,96,3.9,-,96,3.9,-,96,3.9,-,3.92,0,N/A
Huachuca Mountain Elementary School,charter,3288 St. Andrews Dr.,Sierra Vista,Cochise,85650-,N/A,,67,97,3,-,96,0,-,97,0,-,99,0,-,99,1.5,-,1.49,0,N/A
Hualapai Elementary School,public,350 Eastern St,Kingman,Mohave,86401-,N/A,,157,90,4.5,-,90,4.5,-,90,4.5,-,96,4.5,-,96,4.5,-,3.82,0,N/A
Hudlow Elementary ,public,502 N. Caribe,Tucson ,Pima,85710-,N/A,,56,96,3.6,-,96,3.6,-,96,3.6,-,96,3.6,-,96,3.6,-,3.57,0,N/A
Hudson Elementary School,public,1325 E. Malibu Dr.,Tempe,Maricopa,85283-,N/A,,93,92,4.3,-,95,4.3,-,94,4.3,-,97,3.2,-,96,4.3,-,4.3,0,N/A
Humboldt Elementary School,public,P.o. 8,Humboldt,Yavapai,85329-,N/A,,47,94,4.3,-,96,2.1,-,96,2.1,-,94,4.3,-,96,4.3,-,2.13,2.1,N/A
Hunters Point Boarding School,private,Po Box 99,St Michaels,Apache,86511-,N/A,,38,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Hurley Ranch Elementary,public,8950 W. Illini Dr ,Tolleson,Maricopa,85353-,N/A,,138,96,0,-,95,0,-,96,0,-,99,0,-,100,0,-,1.45,0,N/A
I Conchos,public,1718 W Vineyard Rd,Phoenix,Maricopa,85041-,N/A,,39,97,0,-,97,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
I. Conchos,public,1718 W. Vineyard Rd,Phoenix,Maricopa,85041-,N/A,,42,100,0,-,100,0,-,98,2.4,-,100,0,-,98,2.4,-,0,2.4,N/A
Imagine Avondale Elementary,charter,950 N Eliseo Felix Jr Way,Avondale,Maricopa,85323-,N/A,,109,92,8.3,-,94,6.4,-,92,8.3,-,95,4.6,-,96,3.7,-,9.17,0,N/A
