SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HIB,PCT_EXEMPT_HIB,PCT_COMPLIANCE_HIB,PCT_IMMUNE_HEPA,PCT_EXEMPT_HEPA,PCT_COMPLIANCE_HEPA,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Bonita Headstart,N/A,1201 E 16TH ST,DOUGLAS,COCHISE,85607,n,n/a,85,100,0,100,100,0,100,100,0,100,100,0,100,82,0,82,100,0,100,100,0,100,0,0,0
Booker T  Washington Child Development Center,N/A,1522 E ADAMS ST,PHOENIX,MARICOPA,85034,n,n/a,88,100,0,100,100,0,100,100,0,100,100,0,100,97,0,97,100,0,100,100,0,100,0,0,0
Booker T Washington Cdc - Capitol,N/A,330 N 16TH AVE,PHOENIX,MARICOPA,85007,n,n/a,39,97,0,97.4,100,0,100,100,0,100,100,0,100,97,0,97,100,0,100,100,0,100,0,0,0
Booker T Washington Cdc Bethune,N/A,1310 S 15TH AVE,PHOENIX,MARICOPA,85007,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Booker T. Washington - Edison,N/A,804 N 18TH ST,PHOENIX,MARICOPA,85006,n,n/a,38,100,0,100,100,0,100,100,0,100,100,0,100,97,0,97,100,0,100,100,0,100,0,0,0
Borton Magnet Elementary,N/A,700 E 22ND ST,TUCSON,PIMA,85713,y,rn,22,100,0,100,100,0,100,100,0,100,100,0,100,86,0,86,100,0,100,100,0,100,0,0,0
Boulder Creek Elementary,N/A,8045 E PORTOBELLO AVE,MESA,MARICOPA,85212,y,rn,32,97,0,96.9,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Brianaschildcare,N/A,5234 E 25TH ST,TUCSON,PIMA,85711,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Bridges Early Childhood Education,N/A,1201 N 66TH ST,MESA,MARICOPA,85205,n,n/a,99,93,7.1,100,93,7.1,100,95,5.1,100,91,7.1,100,88,7.1,100,93,7.1,100,93.9,6.1,100,16.2,0,2
Bridges Preschool,N/A,7570 S WILLOW DR,TEMPE,MARICOPA,85283,n,n/a,82,96,0,96.3,94,0,94,98,0,98,99,0,99,78,0,78,93,0,93,96.3,0,96,0,0,0
Bridges Preschool,N/A,1494 S GILBERT RD,GILBERT,MARICOPA,85296,n,n/a,109,94,6.4,100,94,6.4,100,93,7.3,100,93,7.3,100,85,7.3,100,93,7.3,100,92.7,7.3,100,8.3,8.3,6.4
Bridges Preschool,N/A,1997 W ELLIOT RD,CHANDLER,MARICOPA,85224,n,n/a,72,85,12.5,97.2,89,11.1,100,88,11.1,99,78,13.9,90,69,13.9,90,83,13.9,97,80.6,16.7,97,25,0,8.3
Bridges Preschool,N/A,20635 S OLD ELLSWORTH RD,QUEEN CREEK,MARICOPA,85142,n,n/a,112,82,10.7,92.9,82,10.7,93,82,10.7,93,80,10.7,90,63,10.7,74,88,10.7,99,74.1,9.8,84,8,2.7,0
Bright Beginnings School,N/A,400 N ANDERSEN BLVD,CHANDLER,MARICOPA,85224,n,n/a,48,94,6.3,100,96,4.2,100,98,2.1,100,94,6.3,100,92,6.3,100,94,6.3,100,95.8,4.2,100,10.4,0,2.1
Bright Futures Child Care,N/A,19 E BEECH ST,COTTONWOOD,YAVAPAI,86326,n,n/a,35,100,0,100,100,0,100,100,0,100,100,0,100,23,0,23,100,0,100,100,0,100,0,0,0
Bright Horizons At Banner Baywood,N/A,6435 E BAYWOOD AVE,MESA,MARICOPA,85206,n,n/a,116,94,1.7,95.7,97,0,97,97,1.7,99,96,1.7,97,89,1.7,91,95,1.7,97,94.8,1.7,97,2.6,6,0
Bright Horizons At Boswell,N/A,10457 W THUNDERBIRD BLVD,SUN CITY,MARICOPA,85351,n,n/a,49,96,2,98,98,2,100,98,2,100,98,2,100,96,2,98,96,2,98,98,2,100,2,0,2
Bright Horizons At Campus,N/A,910 S TERRACE RD,TEMPE,MARICOPA,85281,n,n/a,65,91,4.6,95.4,94,4.6,99,94,4.6,99,94,4.6,99,85,4.6,89,89,4.6,94,93.8,4.6,99,4.6,0,0
Bright Horizons At Downtown Phoenix,N/A,150 N 4TH AVE,PHOENIX,MARICOPA,85003,n,n/a,96,88,4.2,91.7,92,4.2,96,93,4.2,97,91,4.2,95,67,4.2,71,92,4.2,96,89.6,4.2,94,4.2,0,4.2
Bright Horizons At Norterra,N/A,1 N NORTERRA PKWY,PHOENIX,MARICOPA,85085,n,n/a,86,98,1.2,98.8,93,7,100,95,4.7,100,97,7,99,90,7,97,91,7,98,94.2,4.7,99,7,0,7
Bright Horizons At Scottsdale Lincoln Health Network,N/A,10028 N 92ND ST,SCOTTSDALE,MARICOPA,85258,n,n/a,79,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,1.3,0
Bright Horizons Family Center,N/A,1151 W RAY RD,CHANDLER,MARICOPA,85224,n,n/a,81,99,1.2,100,99,1.2,100,99,1.2,100,99,3.7,100,96,3.7,100,96,3.7,100,98.8,1.2,100,3.7,0,1.2
Bright Horizons Family Center,N/A,7660 S RESEARCH DR,TEMPE,MARICOPA,85284,n,n/a,130,96,3.8,100,95,5.4,100,95,5.4,100,95,5.4,100,95,5.4,100,95,5.4,100,100,0,100,4.6,.8,3.8
Bright Ideas Childcare - Broadway,N/A,4358 E BROADWAY RD,PHOENIX,MARICOPA,85040,n,n/a,58,86,5.2,91.4,95,5.2,100,95,5.2,100,91,5.2,97,86,5.2,91,93,5.2,98,93.1,5.2,98,5.2,0,5.2
Bright Ideas Childcare At Tempe,N/A,2720 S DORSEY LN,TEMPE,MARICOPA,85282,n,n/a,60,88,0,88.3,95,0,95,93,0,93,98,0,98,80,0,80,97,0,97,93.3,0,93,0,0,0
Bright Minds Preschool,N/A,19756 NORTH JOHN WAYNE PARKWAY STE#110,MARICOPA,PINAL,85239,n,n/a,23,100,0,100,100,0,100,100,0,100,100,0,100,91,0,91,91,0,91,100,0,100,0,0,0
Bright Star Learning Center,N/A,1750 E PRINCE RD,TUCSON,PIMA,85719,n,n/a,42,98,2.4,100,98,2.4,100,98,2.4,100,98,2.4,100,0,2.4,0,98,2.4,100,97.6,2.4,100,2.4,0,2.4
Brighter Angels Learning Center,N/A,4856 E GREENWAY RD,SCOTTSDALE,MARICOPA,85254,n,n/a,53,96,3.8,100,96,3.8,100,96,3.8,100,96,3.8,100,96,3.8,100,96,3.8,100,96.2,3.8,100,3.8,0,3.8
Brighter Angels Learning Center Laveen L L C,N/A,3320 W SOUTHERN AVE STE 102,PHOENIX,MARICOPA,85041,n,n/a,59,100,0,100,100,0,100,100,0,100,86,0,86,100,0,100,100,0,100,100,0,100,0,0,0
Brighter Day Preschool,N/A,150 E 400 S,PIMA,GRAHAM,85543,y,rn,66,91,7.6,98.5,91,9.1,100,91,9.1,100,94,9.1,100,71,9.1,71,91,9.1,100,89.4,10.6,100,10.6,0,7.6
Buckeye Elementary Head Start - Catholic Chartities,N/A,405 S 7TH ST,BUCKEYE,MARICOPA,85326,n,n/a,38,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Buckeye Elementary Head Start Ehs - Catholic Charities,N/A,405 S 7TH ST,BUCKEYE,MARICOPA,85326,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Buckeye Elementary Ii - Catholic Charities,N/A,405 S 7TH ST,BUCKEYE,MARICOPA,85326,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Buckeye Head Start,N/A,113 E CENTRE AVE,BUCKEYE,MARICOPA,85326,n,n/a,35,94,0,94.3,97,0,97,100,0,100,94,0,94,91,0,91,100,0,100,100,0,100,0,0,0
Building Blocks Preschool,N/A,2040 GOLDEN GATE AVE,KINGMAN,MOHAVE,86401,n,n/a,68,96,0,95.6,96,0,96,96,0,96,94,0,94,94,0,94,94,0,94,94.1,0,94,0,0,0
Bulldog Boulevard Preschool and Childcare Center,N/A,1400 W 11TH ST,SAFFORD,GRAHAM,85546,n,n/a,25,92,0,92,100,0,100,100,0,100,96,0,100,84,0,84,100,0,100,100,0,100,4,0,0
Burton Head Start,N/A,4801 W MARYLAND AVE,GLENDALE,MARICOPA,85301,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Burton Head Start Ehs,N/A,4801 W MARYLAND AVE,GLENDALE,MARICOPA,85301,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Busy Bee Learning Center,N/A,8665 E FLORENTINE RD,PRESCOTT VALLEY,YAVAPAI,86314,n,n/a,53,93,5.7,98.1,96,3.8,100,94,3.8,98,96,7.5,100,53,7.5,57,93,7.5,100,96.2,3.8,100,5.7,3.8,3.8
Busy Bees Child Care,N/A,3619 W SUNBONNET PL,TUCSON,PIMA,85742,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Byron A. Barry,N/A,2533 N 60TH AVE,PHOENIX,MARICOPA,85035,y,rn,208,98,.5,98.1,98,.5,99,99,.5,100,100,.5,100,100,.5,100,98,.5,98,99,.5,100,.5,0,.5
C P L C/ E H S Rancho Viejo,N/A,930 S AVENUE C,YUMA,YUMA,85364,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
C.c.u.s.d.#93 - Black Mountain Elementary School,N/A,33606 N 60TH ST,SCOTTSDALE,MARICOPA,85266,n,n/a,21,86,14.3,100,86,14.3,100,86,14.3,100,86,14.3,100,86,14.3,100,86,14.3,100,85.7,14.3,100,14.3,0,14.3
C.c.u.s.d.#93 - Horseshoe Trails Elementary,N/A,5405 E PINNACLE PEAK RD,PHOENIX,MARICOPA,85054,n,n/a,21,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
C.e.p. Inc. Preschool At Lulu W,N/A,1750 W ROLLER COASTER RD,TUCSON,PIMA,85704,n,n/a,26,89,0,88.5,96,0,96,100,0,100,96,0,96,69,0,69,100,0,100,100,0,100,0,0,0
C.e.s.d.#6 - Concho Elementary School,N/A,HIGHWAY 61 AND CINDER RD,CONCHO,APACHE,85924,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
C.g.e.s.d. #4 - Villago Early Childhood Learning Center,N/A,390 EAST LAKESIDE PARKWAY,CASA GRANDE,PINAL,85122,y,rn,202,92,1.5,93.6,97,1.5,99,97,2,99,93,1.5,95,81,1.5,81,99,1.5,100,97.5,1,99,1,1,1
C.o.c.s.d.#6 - Casper,N/A,11490 E PURPLE SAGE DR,CORNVILLE,YAVAPAI,86325,n,n/a,24,75,8.3,83.3,88,8.3,96,75,8.3,83,92,8.3,100,54,8.3,63,79,8.3,88,79.2,0,79,0,0,0
C.r.u.h.s.d.#2 - Tiny-t-birds ( Mohave High School),N/A,2251 HIGHWAY 95,BULLHEAD CITY,MOHAVE,86442,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
C.s.d.#39 - Continental School District #39,N/A,1991 E WHITEHOUSE CANYON RD,GREEN VALLEY,PIMA,85614,y,rn,32,100,0,100,100,0,100,100,0,100,100,0,100,94,0,94,100,0,100,96.9,0,97,0,0,0
C.u.s.d. # 24 - Chinle Elementary School Pre School,N/A,US HIGHWAY 191 NAVAJO ROUTE 7,CHINLE,APACHE,86503,y,rn,83,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
C.u.s.d. # 24 - Many Farms Elementary School,N/A,NORTH HIWAY 191 and NAVAJO RT.7,CHINLE,APACHE,86503,y,lpn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
C.u.s.d. #24 - Tsaile Public School,N/A,HWY 12,CHINLE,APACHE,86556,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
C.u.s.d.#21 - C H S Mini Bears Club,N/A,"684 WEST NORTHERN AVENUE, RM 308",COOLIDGE,PINAL,85228,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
C.u.s.d.#21 - San Tan Heights Preschool,N/A,2500 W SAN TAN HEIGHTS BLVD,QUEEN CREEK,PINAL,85142,y,rn,38,97,2.6,100,100,0,100,97,2.6,100,97,2.6,100,68,2.6,68,97,2.6,100,94.7,5.3,100,5.3,0,0
C.u.s.d.#80 - Auxier Elementary - School-age/preschool,N/A,22700 S POWER RD,QUEEN CREEK,MARICOPA,85142,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
C.u.s.d.#80 - Chandler Kids Express - Frye Elementary,N/A,801 E FRYE RD,CHANDLER,MARICOPA,85225,n,n/a,40,100,0,100,100,0,100,100,0,100,100,0,100,98,0,100,100,0,100,100,0,100,2.5,0,0
C.u.s.d.#80 - Lil Express Learning Center Hamilton High School I I,N/A,3700 S ARIZONA AVE,CHANDLER,MARICOPA,85248,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
C.u.s.d.#80 - Lil Express Learning Center Hamilton High School Iii,N/A,3700 S ARIZONA AVE,CHANDLER,MARICOPA,85248,n,n/a,22,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
C.u.s.d.#80 - Lil' Explorer's @ Perry High School,N/A,1919 E QUEEN CREEK RD,GILBERT,MARICOPA,85297,y,rn,45,93,0,93.3,100,0,100,100,0,100,0,0,0,93,0,93,100,0,100,93.3,0,93,0,0,0
C.u.s.d.#80 - Preschool - Hartford Sylvia Encinas Elementary,N/A,700 N HARTFORD ST,CHANDLER,MARICOPA,85225,n,n/a,40,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
C.u.s.d.#80 - Preschool - San Marcos,N/A,451 W FRYE RD,CHANDLER,MARICOPA,85225,n,n/a,40,95,5,100,95,5,100,98,2.5,100,95,7.5,100,93,7.5,100,93,7.5,100,92.5,7.5,100,10,0,5
C.u.s.d.#80 - Santan Elementary - School-age/preschool,N/A,1550 E CHANDLER HEIGHTS RD,CHANDLER,MARICOPA,85249,n,n/a,34,91,8.8,100,91,0,91,91,8.8,100,91,8.8,100,85,8.8,100,91,8.8,100,88.2,11.8,100,14.7,0,5.9
C.v.e.s.d. - Camp Verde Elementary School,N/A,200 CAMP LINCOLN RD,CAMP VERDE,YAVAPAI,86322,n,n/a,32,84,12.5,96.9,88,12.5,100,91,9.4,100,88,18.8,100,69,18.8,88,78,18.8,97,90.6,9.4,100,18.8,0,9.4
Cactus Preschool #1,N/A,3920 E SOUTHERN AVE,PHOENIX,MARICOPA,85040,n,n/a,110,73,3.6,76.4,86,3.6,90,87,3.6,91,86,3.6,90,66,3.6,69,87,3.6,91,88.2,3.6,92,4.5,0,4.5
Cactus Preschool I I I,N/A,2121 E BROADWAY RD,TEMPE,MARICOPA,85282,n,n/a,124,90,4,93.5,93,3.2,96,94,4,98,94,4,98,90,4,94,93,4,97,92.7,5.6,98,7.3,.8,4.8
Cactus View,N/A,17602 N CENTRAL AVE,PHOENIX,MARICOPA,85022,y,rn,44,91,9.1,100,91,9.1,100,86,13.6,100,91,9.1,100,82,9.1,96,91,9.1,100,88.6,11.4,100,11.4,0,0
Cactus Wren Cooperative Preschool,N/A,800 TAYLOR DR,SIERRA VISTA,COCHISE,85635,n,n/a,44,98,2.3,100,98,2.3,100,98,2.3,100,98,2.3,100,98,2.3,100,98,2.3,100,95.5,2.3,98,2.3,0,2.3
Calibre Academy Preschool,N/A,15688 W ACOMA DR,SURPRISE,MARICOPA,85379,n,n/a,24,100,0,100,100,0,100,100,0,100,100,4.2,100,100,4.2,100,96,4.2,100,100,0,100,4.2,0,4.2
Calvary Central Daycare,N/A,2831 W GLENDALE AVE,PHOENIX,MARICOPA,85051,n,n/a,26,77,3.8,80.8,89,3.8,92,96,3.8,100,92,3.8,96,92,3.8,96,96,3.8,100,96.2,3.8,100,3.8,0,3.8
Calvary Christian Academy,N/A,1605 MCCULLOCH BLVD S,LAKE HAVASU CITY,MOHAVE,86406,n,n/a,53,96,0,96.2,96,0,96,96,0,96,96,0,96,96,0,96,96,0,96,96.2,0,96,0,0,0
Calvary Christian School,N/A,19248 E SAN TAN BLVD,QUEEN CREEK,MARICOPA,85142,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Calvary North Preschool,N/A,14201 N 32ND ST,PHOENIX,MARICOPA,85032,n,n/a,55,93,5.5,98.2,95,5.5,100,91,5.5,96,93,5.5,98,76,5.5,84,84,5.5,89,89.1,5.5,95,5.5,1.8,5.5
Camelback Christian School,N/A,3900 E STANFORD DR,PARADISE VALLEY,MARICOPA,85253,n,n/a,75,80,9.3,89.3,81,13.3,95,83,17.3,100,81,12,91,69,12,85,77,12,89,92,8,100,8,16,8
Camelback Desert School,N/A,9606 E KALIL DR,SCOTTSDALE,MARICOPA,85260,n,n/a,102,86,2,88.2,91,2,93,89,2,91,91,2,93,91,2,93,91,2,93,91.2,2,93,2,0,2
Camino Montessori,N/A,44301 W MARICOPA CASA GRANDE HWY,MARICOPA,PINAL,85138,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Camp Verde Head Start,N/A,353 W APACHE TRL,CAMP VERDE,YAVAPAI,86322,n,n/a,88,93,6.8,100,93,6.8,100,93,6.8,100,93,6.8,100,0,6.8,0,93,6.8,100,93.2,6.8,100,6.8,0,6.8
Campo Verde High School,N/A,3870 S QUARTZ ST,GILBERT,MARICOPA,85297,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Canyon Del Oro Early Childhood Center,N/A,25 W CALLE CONCORDIA,ORO VALLEY,PIMA,85704,n,n/a,24,100,0,100,100,0,100,100,0,100,100,0,100,88,0,88,100,0,100,100,0,100,0,0,0
Canyon Springs,N/A,42901 N 45TH AVE,PHOENIX,MARICOPA,85087,y,rn,23,96,4.3,100,96,4.3,100,96,4.3,100,96,0,100,96,0,100,100,0,100,95.7,4.3,100,4.3,0,4.3
Capstone Academy,N/A,2098 S 3RD AVE,YUMA,YUMA,85364,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Capstone Quest Academy,N/A,1150 N COUNTRY CLUB RD,TUCSON,PIMA,85716,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Capstone Quest Academy North,N/A,1220 S 4TH AVE,YUMA,YUMA,85364,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Cara Leigh Pinkstaff,N/A,42845 W WILD HORSE TRL,MARICOPA,PINAL,85138,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Carden Christian Academy Central,N/A,2727 N SWAN RD,TUCSON,PIMA,85712,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Carebear Preschool,N/A,244 W CHANDLER HEIGHTS RD,CHANDLER,MARICOPA,85248,n,n/a,119,98,1.7,100,98,1.7,100,98,1.7,100,98,1.7,100,98,1.7,100,98,1.7,100,100,0,100,0,1.7,0
Career Success Schools - Sage Campus,N/A,3120 N 32ND ST,PHOENIX,MARICOPA,85018,n,n/a,24,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Carmichael,N/A,701 CARMICAHEL,SIERRA VISTA,COCHISE,85635,y,rn,48,98,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,69,2.1,71,98,2.1,100,97.9,2.1,100,2.1,0,0
Carmichael Head Start,N/A,701 CARMICHAEL AVENUE,SIERRA VISTA,COCHISE,85635,n,n/a,50,88,2,90,94,2,96,98,2,100,90,2,92,82,2,84,94,2,96,98,2,100,2,0,2
Carminati Elementary School,N/A,4001 S MCALLISTER AVE,TEMPE,MARICOPA,85282,y,rn,27,96,3.7,100,96,3.7,100,96,3.7,100,96,3.7,100,96,3.7,100,96,3.7,100,96.3,3.7,100,3.7,0,3.7
Carol G. Peck,N/A,6530 N 44TH AVE,GLENDALE,MARICOPA,85301,n,n/a,28,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Casa Blanca Community School Face,N/A,3455 W. CASA BLANCA RD,BAPCHULE,PINAL,85121,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Casa De Ninos,N/A,585 E 16TH ST,YUMA,YUMA,85365,n,n/a,82,96,0,96.3,100,0,100,98,0,98,98,0,98,89,0,89,99,0,99,97.6,0,98,0,0,0
Casa Grande Head Start,N/A,468 W MCMURRAY BLVD,CASA GRANDE,PINAL,85122,n,n/a,137,99,0,99.3,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Casa Ninos School Of Montessori,N/A,8655 E BROADWAY BLVD,TUCSON,PIMA,85710,y,rn,59,98,1.7,100,98,1.7,100,98,1.7,100,98,1.7,100,68,1.7,68,98,1.7,100,98.3,1.7,100,1.7,0,1.7
Casita Jose Childcare Center,N/A,6575 E CARONDELET DR,TUCSON,PIMA,85710,n,n/a,23,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Casita Maria Child Center,N/A,1820 W SAINT MARYS RD,TUCSON,PIMA,85745,n,n/a,37,97,2.7,100,97,2.7,100,97,2.7,100,97,5.4,100,100,5.4,100,95,5.4,100,97.3,2.7,100,5.4,0,5.4
Catalina United Methodist Day School,N/A,2700 E SPEEDWAY BLVD,TUCSON,PIMA,85716,n,n/a,82,100,0,100,100,0,100,100,0,100,100,0,100,48,0,48,100,0,100,100,0,100,0,0,0
Cave Creek Montessori,N/A,29209 N 56TH ST,CAVE CREEK,MARICOPA,85331,n,n/a,110,96,4.5,100,96,4.5,100,96,4.5,100,96,4.5,100,96,4.5,100,96,4.5,100,95.5,4.5,100,4.5,0,4.5
Cavett Elementary,N/A,2120 E NACO VIS,TUCSON,PIMA,85713,y,rn,21,100,0,100,100,0,100,100,0,100,100,0,100,86,0,86,100,0,100,100,0,100,0,0,0
Cavett Head Start,N/A,2125 E POQUITA VIS,TUCSON,PIMA,85713,n,n/a,69,97,0,97.1,100,0,100,100,0,100,100,0,100,83,0,83,99,0,99,100,0,100,1.4,0,1.4
Cecy's Child Care,N/A,1480 W NEVINS DR,TUCSON,PIMA,85746,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Cedar Tree Montessori Inc,N/A,129 N PLEASANT ST,PRESCOTT,YAVAPAI,86301,n,n/a,42,55,14.3,69,69,14.3,83,69,14.3,83,60,14.3,74,38,14.3,52,69,14.3,83,66.7,14.3,81,14.3,0,14.3
Cenia Roman,N/A,115 PALM AVENUE,PIRTLEVILLE,COCHISE,85626,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Center For Academic Success Preschool,N/A,900 CARMELITA DR,SIERRA VISTA,COCHISE,85635,n,n/a,65,97,3.1,100,97,3.1,100,97,3.1,100,97,3.1,100,86,3.1,86,94,3.1,97,96.9,3.1,100,3.1,0,0
Cep Preschool At Copper Creek,N/A,11620 N COPPER SPRING TRL,TUCSON,PIMA,85737,n,n/a,38,95,0,94.7,97,0,97,97,2.6,100,100,0,100,82,0,82,100,0,100,100,0,100,2.6,0,0
Chabad Of The East Valley,N/A,4051 W HARRISON ST,CHANDLER,MARICOPA,85226,n,n/a,24,71,29.2,100,71,29.2,100,75,25,100,71,45.8,100,58,45.8,100,54,45.8,100,100,0,100,45.8,0,25
Chai Childhood Center,N/A,4645 E MARILYN RD,PHOENIX,MARICOPA,85032,n,n/a,72,97,2.8,100,97,2.8,100,97,2.8,100,97,2.8,100,97,2.8,100,97,2.8,100,100,0,100,0,2.8,0
Challenger Head Start,N/A,901 E CALLE MAYER,NOGALES,SANTA CRUZ,85621,n,n/a,55,100,0,100,100,0,100,100,0,100,100,0,100,73,0,73,100,0,100,100,0,100,0,0,0
Champion Schools Chandler_correct_data,N/A,250 S MCQUEEN RD,CHANDLER,MARICOPA,85225,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Champion Start,N/A,11847 W BYRON WOLFE DR,MARANA,PIMA,85653,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Chandler Christian Academy,N/A,19620 S MCQUEEN RD,CHANDLER,MARICOPA,85286,n,n/a,51,96,3.9,100,98,2,100,96,3.9,100,96,3.9,100,96,3.9,100,96,3.9,100,96.1,3.9,100,7.8,0,7.8
Chandler Traditional Academy-freedom,N/A,6040 S JOSLYN LN,GILBERT,MARICOPA,85298,n,n/a,24,100,0,100,100,0,100,100,0,100,100,4.2,100,96,4.2,100,96,4.2,100,100,0,100,8.3,0,0
Chaparral Christian Preschool And Kindergarten,N/A,6451 E SHEA BLVD,SCOTTSDALE,MARICOPA,85254,n,n/a,86,77,23.3,100,74,23.3,98,77,23.3,100,77,23.3,100,76,23.3,99,72,23.3,95,76.7,23.3,100,23.3,0,23.3
Chaparral Elementary School,N/A,3808 W JOAN D`ARC,PHOENIX,MARICOPA,85029,n,n/a,43,100,0,100,100,0,100,98,2.3,100,98,2.3,100,93,2.3,95,98,2.3,100,100,0,100,4.7,0,2.3
Charles W Sechrist Elementary School,N/A,2230 N FORT VALLEY RD,FLAGSTAFF,COCONINO,86001,y,rn,25,96,0,96,100,0,100,96,4,100,100,4,100,88,4,92,96,4,100,96,4,100,4,0,0
Chic At Asdb,N/A,1200 W SPEEDWAY BLVD,TUCSON,PIMA,85745,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Chicanos Por La Causa,N/A,649 N 9TH AVE,SAN LUIS,YUMA,85349,n,n/a,71,96,0,95.8,100,0,100,100,0,100,100,0,100,90,0,90,100,0,100,100,0,100,0,0,0
Chicanos Por La Causa - E C D,N/A,1875 S 45TH AVE,YUMA,YUMA,85364,n,n/a,110,99,0,99.1,100,0,100,100,0,100,100,0,100,97,0,97,100,0,100,100,0,100,0,0,0
